c Random 3-SAT
c alpha=3.5, N=75, L=262, instance=12
p cnf 75 262
-26 -60 -51 0
60 -42 2 0
-29 1 -2 0
60 -3 -13 0
17 58 52 0
60 1 48 0
-24 52 55 0
-5 8 -12 0
-72 68 73 0
-13 -63 24 0
-29 -66 -37 0
-16 -9 -49 0
72 -4 35 0
-52 73 75 0
40 -46 43 0
4 63 -16 0
24 62 -30 0
54 63 -42 0
-31 -74 -70 0
-53 -18 46 0
-5 -54 -47 0
-61 6 1 0
-72 -3 -56 0
54 -44 68 0
68 -23 -42 0
7 5 -31 0
-39 -22 36 0
-71 67 -6 0
19 39 2 0
15 -56 -67 0
-35 72 -25 0
-46 47 -73 0
14 9 -61 0
-47 33 -29 0
-49 27 -9 0
-15 -38 31 0
65 26 -46 0
21 26 11 0
10 -20 -34 0
46 52 7 0
28 -62 53 0
-44 -54 15 0
3 -42 -32 0
14 -61 25 0
-55 -19 17 0
-50 29 73 0
-1 36 27 0
-74 -43 -2 0
46 -65 -50 0
70 -21 -44 0
74 -31 -28 0
-20 1 -57 0
38 43 -35 0
63 43 25 0
-11 -13 -42 0
-47 21 -4 0
-11 57 -17 0
69 43 -12 0
-34 52 -35 0
-13 39 3 0
2 62 -15 0
58 2 -33 0
-13 40 -45 0
61 -45 -73 0
21 -41 -67 0
-34 58 39 0
68 63 -37 0
69 -1 -57 0
16 -45 72 0
37 -17 2 0
-69 70 -42 0
71 3 -8 0
57 44 51 0
-20 5 45 0
-44 12 35 0
71 -60 -3 0
23 47 14 0
33 58 -74 0
-72 57 70 0
58 -54 66 0
36 -49 43 0
10 69 2 0
-70 11 -51 0
12 4 -67 0
-18 54 -61 0
-57 -54 64 0
42 22 21 0
-15 -21 -69 0
-57 2 48 0
50 71 60 0
10 21 43 0
-69 -35 54 0
4 40 9 0
-62 47 -16 0
-41 -4 52 0
63 -68 -23 0
-9 -50 74 0
29 -59 -49 0
-7 -31 -41 0
-54 20 21 0
15 59 26 0
31 12 -59 0
19 25 -74 0
-26 -16 -38 0
-58 -51 -19 0
-50 -22 49 0
73 -7 -6 0
-10 41 65 0
-56 71 -29 0
-1 -75 20 0
57 -71 -70 0
-35 -75 36 0
-64 71 -44 0
-10 38 8 0
-40 43 -44 0
-37 62 -29 0
9 72 -26 0
-75 -67 -51 0
17 43 -62 0
-47 -31 70 0
21 -25 20 0
57 -72 56 0
-72 -18 35 0
66 18 3 0
75 -21 32 0
-32 17 -14 0
-13 62 -75 0
-3 1 28 0
16 50 -14 0
-55 35 -65 0
15 -20 31 0
62 67 -49 0
58 32 4 0
-17 38 -45 0
44 -55 -61 0
33 24 -74 0
22 -54 39 0
70 -66 -1 0
-63 46 61 0
-63 51 -17 0
26 -41 40 0
-71 -55 -53 0
34 -3 50 0
-49 -6 -68 0
-21 59 -32 0
64 -58 72 0
17 -23 58 0
-32 56 22 0
42 15 -51 0
-50 1 8 0
66 -19 -45 0
-71 -75 4 0
43 -34 -37 0
54 22 9 0
52 27 -1 0
71 -45 -68 0
35 -19 -69 0
-41 15 9 0
32 17 33 0
-26 18 48 0
-72 64 43 0
-27 -10 42 0
63 72 59 0
41 -68 -26 0
-12 -36 -57 0
-3 -4 63 0
-70 -31 -71 0
-58 -29 62 0
-47 -32 -46 0
-73 18 -29 0
-62 -5 53 0
69 60 -31 0
48 20 72 0
22 -74 75 0
-61 39 -2 0
58 5 -72 0
68 33 -47 0
13 45 6 0
-52 55 -65 0
16 71 -36 0
-52 67 16 0
73 15 75 0
-31 48 -49 0
-55 43 15 0
44 26 46 0
-38 -7 13 0
75 2 10 0
70 -66 -1 0
-7 55 -1 0
-49 -26 -35 0
57 -68 -54 0
50 -20 48 0
18 34 71 0
-48 -3 -8 0
8 49 48 0
-31 -4 7 0
-8 -74 31 0
-61 63 10 0
-16 -60 -41 0
-75 20 -63 0
-17 -65 69 0
-39 4 41 0
-22 -9 8 0
34 -22 -24 0
-68 50 33 0
-51 -60 -20 0
-6 -9 -51 0
-23 13 56 0
17 48 46 0
-75 53 27 0
-67 10 -13 0
31 -1 -45 0
56 69 33 0
2 -31 -35 0
-6 -37 29 0
-67 -34 -29 0
-62 -66 45 0
-16 -71 -42 0
-69 60 -50 0
-45 52 -9 0
-16 54 -2 0
26 -66 40 0
-28 -67 65 0
55 -52 -45 0
20 -75 -3 0
19 -34 -51 0
40 25 4 0
51 33 -62 0
-37 -39 52 0
-17 -31 -6 0
3 21 -65 0
53 45 -52 0
-7 51 6 0
-8 63 -12 0
-48 -1 -73 0
24 -58 3 0
13 11 75 0
-44 -53 13 0
-57 66 -1 0
-69 52 -55 0
74 -12 -32 0
-6 53 68 0
-37 -23 -57 0
8 -73 -36 0
-70 -47 1 0
35 74 -12 0
2 21 73 0
44 -75 64 0
72 -37 -22 0
34 61 -44 0
-53 1 -73 0
64 -27 62 0
49 -46 -60 0
-64 -59 -12 0
-63 -36 29 0
-4 53 -47 0
39 32 -59 0
38 53 6 0
70 39 -49 0
40 3 -43 0
69 19 -63 0
52 -1 73 0

c GPT solve time: 21.93 seconds

* SATISFIABLE  
* Number of branches (i.e., decision points): 0  
* Number of conflicts (i.e., backtracking steps): 0
