c Random 3-SAT
c alpha=2.0, N=75, L=150, instance=14
p cnf 75 150
19 -12 -6 0
-39 -2 -48 0
39 -65 -16 0
-49 -46 -73 0
-63 47 -70 0
31 69 -11 0
-16 -62 73 0
-60 28 61 0
-48 -26 30 0
10 73 -58 0
59 13 63 0
58 -53 -46 0
-56 -44 -45 0
-42 -12 74 0
55 41 44 0
-18 -15 71 0
48 -1 -4 0
-44 -65 42 0
-68 -58 -21 0
-6 27 31 0
-42 -19 -58 0
2 -66 59 0
34 -59 57 0
-59 41 55 0
34 -42 -73 0
55 21 23 0
-26 -64 -68 0
69 -48 60 0
-13 -42 -16 0
44 -67 40 0
-5 54 36 0
29 51 15 0
-66 -70 -7 0
-63 -14 -15 0
-52 -19 40 0
-63 -41 16 0
-38 71 -6 0
11 13 -20 0
12 -43 -21 0
-44 -74 -10 0
-69 50 10 0
66 -32 39 0
-7 -19 59 0
-17 -50 -43 0
17 -33 -75 0
4 32 -45 0
-56 -48 -36 0
64 -72 -48 0
18 52 66 0
-48 -16 12 0
16 45 -25 0
-8 47 -14 0
71 50 -25 0
-3 -74 -37 0
5 -24 29 0
52 -65 17 0
73 -25 63 0
73 1 -34 0
-63 -64 -22 0
47 18 51 0
11 -25 42 0
-46 -43 -31 0
12 -69 68 0
-19 -37 -28 0
-56 46 66 0
7 -68 -70 0
-42 -56 -75 0
29 28 41 0
68 62 -42 0
16 41 -38 0
-10 -27 39 0
29 51 45 0
-61 -60 65 0
-49 -69 14 0
-29 -36 -61 0
-35 -42 10 0
68 51 -37 0
51 61 -63 0
42 -29 3 0
50 15 23 0
18 -57 -22 0
75 -44 36 0
-64 -74 -21 0
-37 44 70 0
5 -58 16 0
-47 -17 23 0
45 70 20 0
-37 -29 73 0
-25 56 -64 0
-32 -29 -27 0
28 44 10 0
14 -68 15 0
-58 -60 45 0
1 -15 38 0
-7 21 -40 0
-20 -64 -29 0
66 -37 10 0
-21 10 -24 0
-22 -35 57 0
74 29 66 0
-46 24 11 0
55 12 58 0
-53 69 -32 0
-55 -6 -68 0
48 22 -5 0
68 -52 -2 0
-39 -5 -9 0
33 -32 9 0
68 10 -61 0
-12 -36 16 0
-41 37 -17 0
22 63 -41 0
26 33 64 0
56 19 -22 0
-16 56 -28 0
-32 -55 -39 0
13 -19 59 0
-8 62 -47 0
25 -11 -55 0
-1 54 36 0
66 -32 6 0
-19 14 13 0
-74 -65 -29 0
-35 -13 66 0
-21 -75 -25 0
-9 -30 -71 0
1 42 -44 0
-49 50 -53 0
-28 -17 39 0
3 -59 -19 0
71 65 -9 0
-65 57 15 0
-55 -1 -19 0
-16 64 -53 0
-17 -62 -21 0
-7 -50 -53 0
-73 50 -12 0
-5 15 -45 0
-59 -61 -24 0
-71 -17 -57 0
2 -58 -47 0
67 -2 35 0
7 12 -9 0
-14 -21 -25 0
1 -70 -24 0
30 -52 -23 0
13 5 65 0
66 -23 -32 0
-65 7 23 0
17 -47 -48 0

c GPT solve time: 0.92 seconds

* SATISFIABLE
* Number of branches (i.e., decision points): 7
* Number of conflicts (i.e., backtracking steps): 2
