c Random 3-SAT
c alpha=4.5, N=75, L=337, instance=17
p cnf 75 337
-1 73 74 0
-17 -61 -59 0
63 25 72 0
13 -23 73 0
-64 -3 13 0
25 72 -28 0
26 -11 -4 0
60 -68 -18 0
64 -11 21 0
3 -70 -10 0
31 18 50 0
-62 4 -53 0
15 28 -16 0
-58 32 -27 0
-64 -52 -5 0
-45 20 -16 0
19 -58 27 0
33 56 31 0
41 -71 27 0
74 36 -3 0
44 28 69 0
-27 52 -67 0
-16 -52 -23 0
41 13 74 0
28 -5 52 0
39 -31 27 0
-75 -71 -60 0
-55 5 75 0
69 -25 32 0
67 41 -39 0
-45 38 2 0
-32 15 41 0
57 7 70 0
-9 30 28 0
56 22 -29 0
4 62 75 0
-58 48 44 0
-52 -11 35 0
45 23 -44 0
-15 57 27 0
-63 -71 61 0
2 72 45 0
-17 -21 -6 0
67 4 -47 0
-66 -42 36 0
-29 10 -45 0
-46 -10 17 0
44 -22 -25 0
68 -66 -3 0
-41 -49 22 0
35 -74 -26 0
-58 -42 -34 0
17 -37 63 0
8 69 18 0
-50 -52 -53 0
-14 28 -31 0
45 43 -27 0
-70 71 -10 0
-58 -45 30 0
71 35 -53 0
62 48 -55 0
32 -43 20 0
32 20 -39 0
-10 59 -23 0
20 19 -6 0
-51 7 13 0
-45 68 -63 0
4 -15 43 0
-63 37 67 0
38 30 -42 0
66 -40 39 0
-63 -1 55 0
52 47 -73 0
-42 -68 64 0
48 -12 -58 0
-31 41 29 0
-32 -60 -53 0
56 -15 -63 0
67 22 59 0
-27 -29 72 0
3 -58 29 0
17 53 -12 0
40 -2 -9 0
-26 -50 -7 0
69 68 -2 0
-11 -21 -8 0
-73 67 -40 0
42 -34 63 0
-18 32 -28 0
41 -53 -44 0
-17 -69 35 0
62 51 4 0
-14 -58 -46 0
8 37 16 0
59 -30 74 0
41 -23 -21 0
43 -41 -47 0
11 -5 22 0
15 -56 41 0
54 -10 15 0
-67 10 36 0
52 4 13 0
-14 7 -55 0
19 54 9 0
22 36 -67 0
65 -16 -15 0
62 -63 -28 0
-34 75 -52 0
57 8 -70 0
10 -27 54 0
2 -27 60 0
-10 38 -43 0
31 57 54 0
50 -2 21 0
-21 -37 38 0
52 19 -42 0
48 55 59 0
-10 -3 50 0
-21 -64 24 0
-29 -16 74 0
28 36 -70 0
70 -41 -20 0
-36 -9 -23 0
-5 -24 15 0
-25 39 27 0
51 4 23 0
28 74 -57 0
3 10 72 0
-72 -37 59 0
5 73 33 0
-39 -9 -16 0
12 70 63 0
46 -23 -12 0
36 -58 -35 0
-26 -23 52 0
11 -66 34 0
-62 -36 -68 0
-16 71 20 0
-63 -43 17 0
-38 13 -39 0
61 49 75 0
5 -37 41 0
-75 33 -31 0
-65 35 20 0
-63 -38 35 0
-68 -71 -18 0
-35 24 -31 0
54 48 12 0
-16 -23 62 0
-26 54 -73 0
65 29 -75 0
67 73 -18 0
-55 71 25 0
1 -9 -59 0
-38 -8 -13 0
39 15 34 0
62 43 28 0
12 34 -67 0
22 41 -67 0
-22 -53 50 0
44 -35 -42 0
75 23 -71 0
55 -26 4 0
59 46 31 0
-43 5 -45 0
-53 75 6 0
8 -62 -59 0
-49 54 2 0
17 31 1 0
27 16 -50 0
73 13 -16 0
11 33 -68 0
24 -31 -73 0
72 -54 49 0
-13 29 -12 0
1 55 47 0
42 -56 22 0
46 -73 -52 0
47 -66 -7 0
-55 -20 -58 0
67 -23 -11 0
8 26 -13 0
-72 35 -34 0
11 68 -6 0
38 -37 1 0
22 -12 74 0
47 65 3 0
56 -20 -11 0
42 71 13 0
-28 58 -18 0
35 -41 -39 0
-17 35 45 0
47 -4 -33 0
24 70 -34 0
-56 -28 69 0
-74 24 -35 0
-61 -57 -24 0
-69 16 6 0
35 -42 -43 0
-27 67 -58 0
24 -62 58 0
-64 -70 -32 0
34 -49 62 0
3 -57 9 0
-24 8 -43 0
62 -42 -9 0
26 48 -42 0
1 40 58 0
47 25 36 0
72 -54 12 0
-23 -19 -2 0
-50 -2 -69 0
-16 72 59 0
-68 20 70 0
34 -71 61 0
-59 -1 -58 0
-46 -33 49 0
56 -12 -67 0
19 -53 -15 0
-19 50 -61 0
47 62 -50 0
1 43 38 0
61 -64 -54 0
40 -13 -46 0
46 29 60 0
-24 36 48 0
-36 -13 26 0
63 9 -62 0
25 -72 -60 0
-5 29 7 0
-31 9 18 0
-55 52 49 0
74 16 -25 0
48 39 58 0
31 57 -20 0
-25 -26 -71 0
1 19 57 0
-73 20 63 0
69 22 47 0
12 -66 40 0
-66 68 -12 0
-10 32 37 0
62 -11 -53 0
-60 51 -50 0
7 -38 -50 0
-56 51 53 0
-63 -54 -4 0
-33 30 -48 0
-38 -37 8 0
-54 -35 -29 0
36 62 -58 0
9 -18 -46 0
-48 -25 14 0
-9 55 14 0
12 -27 -51 0
67 38 60 0
46 -43 -19 0
-21 -12 58 0
-69 -2 -23 0
55 63 -71 0
11 23 74 0
-5 -57 -2 0
49 41 -38 0
16 47 -48 0
18 -6 49 0
-60 65 -23 0
-16 42 7 0
71 38 -69 0
14 48 -59 0
-50 52 -35 0
62 -3 75 0
6 -35 2 0
-74 -55 71 0
-66 -22 -36 0
35 37 -38 0
4 57 -55 0
67 -54 -3 0
-14 13 49 0
-46 45 35 0
75 -33 2 0
-48 74 12 0
50 -17 -33 0
67 -55 73 0
-33 -32 44 0
-59 -36 -23 0
-75 1 -59 0
29 -63 -16 0
-28 61 18 0
58 -70 27 0
70 33 -59 0
-52 50 49 0
-59 55 13 0
-26 38 62 0
-13 28 -33 0
67 10 25 0
-11 -29 65 0
-56 48 -59 0
14 42 28 0
50 36 24 0
-28 70 5 0
13 -51 45 0
10 41 -47 0
-30 21 -69 0
74 11 73 0
-72 -1 47 0
-66 52 55 0
73 63 -75 0
-54 2 49 0
7 -8 15 0
36 -65 -11 0
-42 -17 59 0
29 -37 -7 0
-63 -29 64 0
51 8 -16 0
56 -48 22 0
-65 22 -27 0
4 5 -24 0
-46 61 -28 0
73 -70 58 0
-49 -42 68 0
51 2 70 0
-65 -41 -36 0
1 2 -4 0
32 -19 -4 0
1 -24 -38 0
-74 -45 -35 0
61 -60 66 0
40 -1 32 0
45 -35 25 0
24 6 -52 0
-61 40 1 0
-27 50 -12 0
20 29 12 0
-46 13 67 0
-71 51 -65 0
44 -25 34 0
63 -61 46 0

c GPT solve time: 22.51 seconds

SATISFIABLE  
187  
95
