c Random 3-SAT
c alpha=5.5, N=75, L=412, instance=19
p cnf 75 412
59 11 8 0
25 -29 10 0
69 20 -42 0
-26 37 -59 0
13 8 28 0
-42 65 25 0
26 -37 6 0
55 52 28 0
-5 16 -17 0
8 -51 -25 0
15 -34 73 0
-35 34 -13 0
-19 -46 45 0
45 -25 54 0
-64 -73 35 0
-37 3 -24 0
-52 -38 11 0
72 -44 -38 0
13 -30 -35 0
-35 -13 61 0
70 69 -42 0
21 -22 -44 0
17 -37 -35 0
-27 55 -66 0
55 43 40 0
-34 46 -55 0
37 35 -24 0
-47 -70 10 0
63 51 36 0
14 57 21 0
70 27 22 0
-20 -69 1 0
-38 32 -59 0
-13 39 -22 0
72 32 4 0
-24 6 -74 0
-57 -72 -59 0
-33 66 -48 0
46 29 3 0
-60 -36 54 0
-21 73 -7 0
26 8 3 0
46 71 -15 0
-25 32 40 0
13 -29 32 0
56 50 15 0
-52 25 -29 0
-14 72 64 0
-19 45 -5 0
-69 -36 -51 0
-72 66 -59 0
-72 74 -41 0
-30 71 29 0
-32 15 26 0
64 35 -13 0
69 -24 6 0
-15 -65 2 0
-1 -39 -73 0
62 36 4 0
-2 19 10 0
-58 -12 75 0
-53 -75 39 0
-29 73 7 0
-30 8 74 0
-58 -8 -39 0
14 -24 11 0
-63 -39 44 0
-52 14 18 0
-70 -72 67 0
25 7 67 0
74 68 -55 0
-13 32 74 0
39 -40 -57 0
49 11 14 0
39 14 18 0
27 23 -68 0
13 63 -11 0
-3 64 75 0
-34 -18 -16 0
-13 53 64 0
61 37 4 0
-70 -7 66 0
-4 30 71 0
-74 46 -17 0
-62 68 -30 0
55 -18 64 0
59 -66 -6 0
29 30 24 0
18 24 -51 0
-69 -63 7 0
-36 -16 -11 0
-55 -18 -42 0
70 74 44 0
-9 -60 62 0
28 41 74 0
-70 75 -73 0
-30 -43 -34 0
57 -63 65 0
57 20 24 0
-65 -16 -52 0
-54 52 74 0
37 -69 15 0
-2 -57 45 0
-75 13 -32 0
35 8 74 0
-57 72 31 0
-9 -11 -18 0
-23 68 -66 0
47 52 -21 0
-41 67 61 0
-21 -19 74 0
54 5 -47 0
61 -27 17 0
-49 -12 55 0
38 42 -71 0
56 -33 -9 0
-33 39 30 0
31 -55 45 0
-41 30 39 0
-12 -66 -67 0
-20 -3 39 0
9 70 -37 0
31 -19 65 0
-21 -52 -25 0
37 55 56 0
-63 -68 5 0
22 -50 -13 0
21 47 -61 0
69 -25 -34 0
-23 -71 -44 0
52 63 4 0
55 -54 -65 0
8 10 26 0
-13 73 37 0
23 -64 -56 0
-8 -57 -29 0
-75 16 -21 0
-32 -21 -68 0
35 9 65 0
-20 -5 -42 0
60 58 31 0
-20 18 -2 0
-22 45 -27 0
-21 -33 -63 0
-26 -9 -59 0
-50 39 -1 0
-50 -38 -37 0
42 -75 69 0
75 -72 60 0
32 3 67 0
-55 -63 52 0
25 -10 1 0
-25 42 50 0
-55 21 72 0
39 52 13 0
30 36 -18 0
-11 -55 -39 0
-47 13 -17 0
58 25 35 0
42 16 -39 0
60 3 -32 0
19 34 14 0
63 33 25 0
20 -67 19 0
-69 10 33 0
26 73 -22 0
43 1 55 0
29 25 22 0
-70 -12 6 0
-66 44 26 0
-2 -37 26 0
-38 42 -43 0
67 -13 -53 0
35 30 -27 0
36 -59 -30 0
14 -52 -42 0
-53 -22 33 0
71 -72 29 0
62 72 71 0
60 -49 -38 0
-24 8 6 0
52 -48 62 0
-23 -39 -5 0
13 30 49 0
-45 -10 -20 0
40 -32 15 0
32 8 -3 0
36 -34 65 0
70 69 74 0
-68 45 -41 0
-15 65 51 0
-56 -67 12 0
34 -36 65 0
-11 1 -37 0
34 -13 -35 0
-72 -21 -55 0
49 -59 37 0
-8 -17 -50 0
18 -68 -17 0
51 18 61 0
-52 -10 -53 0
21 29 -49 0
31 50 63 0
-9 54 -5 0
-32 5 51 0
