c Random 3-SAT
c alpha=4.5, N=75, L=337, instance=10
p cnf 75 337
38 20 71 0
-45 61 9 0
-36 -27 57 0
-40 -29 23 0
-46 72 -35 0
-39 4 -47 0
-74 75 -5 0
27 65 -45 0
-10 68 16 0
-16 -48 -6 0
3 24 34 0
-50 -39 7 0
-51 3 6 0
2 -3 -5 0
27 62 -14 0
66 -8 12 0
72 51 -54 0
47 -36 30 0
-59 -30 -17 0
-14 -35 73 0
73 43 -50 0
65 42 5 0
19 -17 69 0
-42 60 -29 0
-46 -56 -22 0
-51 47 -56 0
28 -55 48 0
37 26 -58 0
-51 -37 -54 0
-31 53 71 0
-74 -25 -5 0
-67 -18 -53 0
48 35 -11 0
-55 -69 37 0
-11 -6 -23 0
46 12 41 0
-63 -60 -40 0
-29 42 -60 0
74 -44 69 0
-35 -38 -34 0
-27 8 25 0
-54 -65 -26 0
-18 -62 30 0
-42 -65 -39 0
-58 -32 36 0
42 -20 -61 0
-37 38 3 0
-5 -28 -52 0
28 50 -58 0
-71 -13 -57 0
68 -31 -5 0
-57 -11 -38 0
-1 -27 -2 0
75 35 31 0
-58 -24 -70 0
65 28 54 0
9 28 45 0
-59 13 23 0
62 -48 38 0
22 55 -1 0
16 72 25 0
72 51 20 0
-5 63 -14 0
45 -33 -54 0
74 39 -4 0
31 -37 -44 0
23 -50 -62 0
73 37 47 0
4 59 34 0
56 11 50 0
59 -4 46 0
-73 64 4 0
70 -12 1 0
-6 55 -62 0
-70 20 -25 0
-12 72 21 0
32 3 58 0
29 -71 -40 0
69 12 42 0
-42 -32 -23 0
-44 30 7 0
3 -44 -61 0
-6 -38 2 0
-14 -63 -12 0
-4 66 56 0
-50 49 7 0
34 9 -15 0
63 41 -20 0
-25 30 -18 0
9 35 -46 0
-13 -20 17 0
54 19 -40 0
31 -33 -74 0
-63 -1 -18 0
-1 5 75 0
12 15 -22 0
-59 -58 -57 0
-8 36 -44 0
-72 -10 29 0
51 -30 -2 0
55 1 37 0
-74 -15 -66 0
21 62 35 0
13 47 -53 0
31 71 37 0
-19 -56 51 0
-19 -54 68 0
-7 -34 1 0
-55 46 -62 0
70 -6 -48 0
-39 -55 -41 0
-13 4 65 0
-6 -62 -22 0
19 -24 -23 0
7 9 16 0
18 72 57 0
49 66 -24 0
33 74 -51 0
-16 49 -13 0
-52 -14 -60 0
-58 -16 71 0
39 -54 -21 0
64 13 65 0
-70 72 4 0
-34 64 69 0
-27 -56 -8 0
56 35 9 0
73 -43 -57 0
-37 -73 -57 0
-39 68 -23 0
61 -71 21 0
35 57 -55 0
14 45 66 0
39 -74 70 0
-74 -57 -63 0
-65 15 -75 0
-16 68 -46 0
41 -39 21 0
11 -46 21 0
75 -68 -8 0
33 5 -35 0
-44 35 -5 0
59 48 51 0
49 59 -34 0
53 -21 31 0
69 -7 -12 0
27 -51 -61 0
-69 13 3 0
-6 12 -65 0
-39 5 -70 0
-40 34 -64 0
74 -28 -70 0
-24 12 58 0
-60 -68 -19 0
-68 73 -71 0
69 34 -4 0
42 -49 22 0
48 -23 5 0
74 24 62 0
-29 -13 -39 0
-64 53 -55 0
-1 50 8 0
47 -34 73 0
69 52 -40 0
-23 57 -67 0
70 -21 22 0
35 70 38 0
73 -39 -63 0
43 73 69 0
49 27 -20 0
-29 69 -35 0
18 -3 -48 0
-32 63 -35 0
-54 -4 -67 0
-72 -1 -52 0
-31 -63 51 0
48 -13 -50 0
-20 44 16 0
-22 -71 -63 0
-24 36 9 0
-62 -1 42 0
2 12 19 0
-2 -1 -75 0
-13 -40 -24 0
46 -27 71 0
49 -42 -56 0
-65 -57 22 0
4 66 -51 0
-37 -66 67 0
12 40 -23 0
22 40 21 0
-29 44 -30 0
5 -70 -48 0
47 -37 17 0
-28 68 -64 0
-70 28 -10 0
-33 -45 51 0
29 -53 -59 0
10 -64 -25 0
1 28 -60 0
56 66 31 0
26 54 -38 0
69 26 -62 0
24 -35 -54 0
3 25 -59 0
-39 33 -65 0
24 38 67 0
32 65 -49 0
54 -26 -20 0
4 63 59 0
-72 -59 -32 0
-22 -8 41 0
-39 -53 2 0
21 44 -17 0
26 -68 -39 0
1 16 33 0
-75 47 30 0
-61 42 -23 0
34 -48 -37 0
32 38 46 0
-54 55 47 0
75 26 24 0
16 42 -9 0
-39 62 -60 0
-21 -1 -3 0
-41 -42 47 0
9 -32 52 0
17 4 -72 0
-14 -20 46 0
58 14 22 0
-43 51 -5 0
26 72 -73 0
25 -69 -31 0
32 -18 -46 0
27 1 37 0
23 68 3 0
16 52 74 0
-73 42 40 0
-60 24 23 0
-12 19 58 0
-57 -35 -3 0
69 71 -39 0
69 51 53 0
-34 39 73 0
38 -66 39 0
-58 -14 42 0
31 75 60 0
-12 -13 -44 0
69 -57 3 0
-71 -60 -53 0
24 -10 23 0
11 -4 -29 0
52 -35 37 0
9 39 -14 0
-14 53 70 0
35 -74 -5 0
1 -69 39 0
-5 -6 -21 0
57 30 -51 0
72 -68 -43 0
18 -54 -69 0
20 64 -50 0
-37 40 -2 0
22 -36 -19 0
-64 -48 -17 0
-1 -19 4 0
-11 75 -44 0
17 -31 -49 0
-52 -22 58 0
-31 13 -67 0
35 -40 -5 0
21 -59 -33 0
-4 -20 -49 0
-50 -13 -59 0
-26 62 -25 0
-1 58 -38 0
-71 44 -17 0
26 12 63 0
49 -5 16 0
-12 4 -37 0
18 -33 -23 0
-34 -67 13 0
-69 25 -51 0
66 50 58 0
1 53 74 0
-19 -11 50 0
-24 -19 -45 0
67 -43 1 0
-61 4 -75 0
40 -49 -44 0
-2 16 -53 0
-70 10 -53 0
3 -25 65 0
16 21 26 0
-32 -8 -40 0
27 72 10 0
-23 -1 -31 0
43 -70 62 0
-54 -67 4 0
-69 -20 -60 0
9 15 -33 0
7 9 -42 0
25 -73 74 0
-66 23 -32 0
32 48 3 0
25 -35 -56 0
-71 -4 -39 0
23 -44 -32 0
-68 -69 -10 0
-7 56 -49 0
-29 -6 27 0
23 29 -5 0
4 18 58 0
48 7 -11 0
23 19 -17 0
-47 61 -41 0
57 44 63 0
-66 53 59 0
-53 -11 9 0
-29 -26 43 0
-63 -50 9 0
3 -54 -36 0
3 -44 -57 0
33 19 36 0
-31 -5 -65 0
-20 50 25 0
61 -25 -39 0
-19 -64 -7 0
-44 -71 58 0
53 20 27 0
-75 57 -19 0
4 41 -29 0
-34 28 19 0
51 43 -29 0
-57 -60 62 0
8 -51 31 0
61 8 10 0

c GPT solve time: 34.29 seconds

UNSATISFIABLE
275
129
