c Random 3-SAT
c alpha=1.0, N=75, L=75, instance=17
p cnf 75 75
19 -11 -65 0
-66 -4 74 0
23 29 -38 0
-56 75 -21 0
64 -14 -12 0
-3 -16 22 0
31 7 74 0
-17 -53 64 0
-44 -63 -35 0
43 65 41 0
24 -3 43 0
-7 -44 -67 0
-18 54 -24 0
25 28 -32 0
-50 -34 75 0
-27 -6 33 0
44 20 32 0
-60 -41 -11 0
32 1 17 0
-13 -68 22 0
-29 65 23 0
-75 37 -8 0
-45 -69 -18 0
9 -49 -29 0
23 -56 44 0
1 66 59 0
-56 11 -69 0
-14 1 33 0
64 4 -38 0
-32 19 4 0
-75 40 -42 0
21 49 7 0
54 25 68 0
-40 49 -67 0
35 11 -29 0
-47 -67 10 0
-12 73 -47 0
-62 11 -12 0
10 -25 34 0
-8 5 20 0
-34 -2 70 0
-50 -10 34 0
-45 68 -16 0
-30 36 -10 0
35 -21 -32 0
40 -33 69 0
-16 8 21 0
6 66 56 0
-67 29 -64 0
-21 -12 56 0
47 3 -32 0
13 -8 -70 0
38 -23 12 0
69 -3 -6 0
5 -66 -8 0
-43 13 64 0
-22 69 -3 0
27 -45 -39 0
9 -65 61 0
-21 -63 11 0
39 -12 5 0
66 -38 29 0
-53 61 68 0
-1 12 -64 0
22 -48 28 0
-56 45 -47 0
-34 30 -73 0
-46 -54 -71 0
-27 -6 34 0
-68 9 -53 0
-52 -19 -39 0
46 75 -37 0
-64 69 -20 0
62 -34 70 0
55 34 62 0

c GPT solve time: 0.91 seconds

* SATISFIABLE
* Number of branches: 12
* Number of conflicts: 5
