c Random 3-SAT
c alpha=2.5, N=75, L=187, instance=14
p cnf 75 187
4 -11 46 0
16 -11 69 0
-30 26 39 0
-71 -62 37 0
-60 42 -31 0
-16 -19 33 0
30 46 21 0
27 -54 43 0
42 60 -69 0
-36 41 63 0
-18 -29 -15 0
-49 -17 -30 0
35 6 4 0
30 -49 60 0
-65 -36 60 0
-10 -57 34 0
33 -44 9 0
-71 -39 12 0
-9 -2 -1 0
-17 -26 -2 0
31 -16 -60 0
55 -23 -39 0
-51 -6 14 0
68 54 -59 0
-36 47 30 0
-2 -56 11 0
22 49 -6 0
72 -47 -31 0
68 33 -26 0
13 -56 -12 0
30 -21 52 0
-67 -36 66 0
7 -59 -57 0
-65 70 3 0
30 31 -57 0
-24 -7 -37 0
-44 -15 9 0
7 -49 -47 0
13 -21 29 0
-75 2 17 0
50 -26 13 0
14 5 41 0
-47 -44 27 0
-12 50 1 0
-46 -38 -71 0
-11 53 10 0
69 32 -20 0
69 66 38 0
-8 40 -22 0
65 -62 63 0
-4 51 12 0
-59 66 -62 0
-55 -43 60 0
14 -18 -48 0
32 -41 26 0
13 -45 16 0
-74 -65 24 0
-3 -50 -51 0
-38 -20 53 0
-64 4 -1 0
7 20 -12 0
-59 3 -45 0
40 13 52 0
-45 -7 -37 0
39 -48 -29 0
-27 -71 -73 0
-14 -19 60 0
-14 -25 15 0
18 -13 29 0
17 26 52 0
21 -61 -14 0
-7 33 -59 0
-1 51 4 0
57 37 23 0
18 -6 8 0
-44 54 -12 0
26 48 73 0
-63 -61 -13 0
61 -20 11 0
1 -26 51 0
65 67 59 0
34 -11 -73 0
-59 75 -22 0
65 57 -34 0
-63 36 39 0
57 -17 12 0
-70 -64 -25 0
29 3 68 0
-58 -71 -56 0
-69 -21 -38 0
72 -62 66 0
14 -7 41 0
38 23 73 0
-54 -21 75 0
-42 -7 -3 0
-61 -28 -38 0
3 -30 -65 0
-5 75 -23 0
6 -19 20 0
74 -49 48 0
62 -44 -13 0
39 41 33 0
-52 -2 67 0
-3 10 71 0
73 -13 -49 0
37 58 -26 0
1 58 39 0
-66 -12 72 0
-7 6 44 0
71 12 20 0
-38 -35 -49 0
39 4 -42 0
3 -23 66 0
-2 -55 7 0
50 -4 63 0
10 69 -47 0
3 62 -59 0
-2 -55 1 0
64 34 16 0
-29 -65 -9 0
31 -6 -7 0
57 -32 -75 0
74 -39 75 0
-59 35 13 0
-50 -71 64 0
24 55 17 0
-12 -52 74 0
-52 1 54 0
-15 49 34 0
26 33 -21 0
62 -10 34 0
11 -45 -33 0
25 23 72 0
22 -37 -34 0
60 45 43 0
-72 -22 7 0
-23 -27 -11 0
-66 41 6 0
53 63 19 0
24 -22 35 0
16 22 -68 0
-45 39 25 0
71 45 38 0
23 -22 -61 0
-57 22 7 0
56 -41 58 0
8 -64 -52 0
-2 -40 -75 0
74 -10 26 0
65 -37 45 0
-13 52 -27 0
-63 -21 -14 0
65 68 14 0
-28 -10 -73 0
-44 -28 74 0
-48 -56 11 0
68 -21 42 0
60 53 55 0
-4 -5 62 0
63 -23 -11 0
43 -29 19 0
33 -22 31 0
43 36 12 0
-27 -34 -15 0
10 -50 -2 0
-11 -12 -17 0
-67 11 -69 0
-59 -12 10 0
-12 52 67 0
22 70 27 0
15 61 59 0
47 -75 8 0
54 -66 -31 0
-45 17 68 0
74 -23 -44 0
20 -2 -63 0
75 -2 -8 0
-34 -19 7 0
74 29 11 0
-52 -74 -8 0
-19 29 -42 0
54 1 55 0
67 11 -44 0
29 -19 73 0
67 61 -60 0
61 -27 -44 0
-9 13 22 0

c GPT solve time: 1.27 seconds

* UNSATISFIABLE
* Number of branches: 0
* Number of conflicts: 0
