c Random 3-SAT
c alpha=3.5, N=75, L=262, instance=9
p cnf 75 262
-58 34 -27 0
75 -25 -2 0
-25 -8 38 0
-12 34 15 0
-16 36 44 0
-54 49 -70 0
39 6 -7 0
74 -1 -14 0
10 9 -51 0
52 40 64 0
-8 -27 -39 0
39 -18 24 0
-61 55 21 0
61 22 -69 0
-23 -1 47 0
52 -66 49 0
57 -13 -4 0
-75 -70 -54 0
69 -47 -12 0
7 -18 37 0
-18 -17 54 0
-42 41 44 0
-35 12 53 0
63 -47 36 0
-61 -36 -13 0
60 -10 -14 0
67 34 -22 0
27 25 13 0
43 -34 14 0
-60 -59 44 0
4 -26 67 0
64 69 9 0
4 -1 -62 0
57 58 55 0
-22 -42 -38 0
40 -35 7 0
-72 -1 -41 0
-27 -51 -49 0
-69 -46 68 0
-44 -59 51 0
2 15 54 0
1 -39 -52 0
62 53 -39 0
32 21 -67 0
20 -54 40 0
-53 -37 28 0
55 -70 22 0
21 75 -57 0
-8 -36 42 0
40 69 -33 0
-50 38 57 0
64 27 33 0
10 -46 6 0
35 -46 69 0
-44 -59 68 0
-38 30 -69 0
-32 22 58 0
-19 46 7 0
-38 -1 -16 0
52 -4 20 0
21 -13 -26 0
56 -65 2 0
12 4 7 0
69 -53 8 0
-35 48 50 0
75 19 -13 0
53 -64 9 0
-62 -24 -63 0
12 45 -64 0
52 61 -16 0
18 -58 -15 0
65 71 -48 0
32 26 17 0
28 46 30 0
-17 64 -31 0
-10 -56 20 0
16 67 -23 0
48 11 -31 0
-48 -53 -50 0
-17 15 68 0
-66 -54 -69 0
-43 -31 -36 0
74 -66 -65 0
20 -34 -72 0
13 -52 -40 0
3 -31 -39 0
-8 18 -12 0
58 41 19 0
-58 -52 -3 0
-13 -19 28 0
-30 -75 58 0
57 23 -10 0
-34 -9 36 0
70 29 52 0
71 54 55 0
47 55 -46 0
3 -45 49 0
53 -36 -35 0
60 19 -5 0
-33 -36 54 0
-53 -42 -35 0
54 -20 7 0
39 -24 59 0
41 44 -13 0
54 57 -58 0
-13 -59 64 0
58 -19 -36 0
26 -72 57 0
50 -63 32 0
-29 -39 -56 0
48 40 60 0
37 -74 -42 0
-37 3 54 0
8 -17 -6 0
-37 17 -66 0
36 61 -73 0
43 -15 38 0
71 -26 -13 0
-24 -32 -39 0
-67 26 1 0
-42 64 53 0
-22 64 -40 0
63 -46 -53 0
5 71 -68 0
-14 38 67 0
57 -7 -66 0
-56 -68 73 0
27 -26 -42 0
-58 43 -39 0
26 -53 -57 0
-26 -50 -56 0
-6 -7 28 0
-33 -27 -50 0
-37 -19 39 0
-17 -40 -27 0
-75 -20 -69 0
53 72 28 0
-47 74 10 0
-38 7 -72 0
-37 -32 -64 0
15 37 2 0
64 -19 -25 0
-70 26 14 0
-18 -55 -62 0
-71 68 -60 0
-17 -69 -46 0
21 -61 -4 0
-27 -57 75 0
1 -74 47 0
-71 -30 19 0
75 -66 -48 0
-49 -10 -65 0
41 11 28 0
7 53 -70 0
-43 -69 -2 0
-40 69 45 0
-44 -72 -59 0
-71 -7 -73 0
41 4 -3 0
-43 -2 -51 0
48 16 -56 0
-7 5 20 0
-24 72 14 0
60 -50 51 0
-50 -55 53 0
5 59 64 0
74 -28 -48 0
26 -32 -46 0
-16 8 -55 0
18 48 64 0
-57 60 -56 0
-59 -19 -62 0
67 -62 -2 0
41 33 -31 0
-40 -9 -8 0
66 -48 75 0
-17 7 -45 0
12 -55 75 0
-36 -63 64 0
35 -38 53 0
24 -64 31 0
47 -45 -33 0
-25 -22 -4 0
-7 -13 -21 0
-9 -8 13 0
50 57 23 0
-58 60 38 0
25 71 10 0
62 71 -31 0
-40 25 -71 0
29 -30 67 0
25 11 -2 0
-11 35 -66 0
3 46 4 0
17 -33 -52 0
40 -6 -71 0
-48 -14 2 0
-26 40 -35 0
-17 70 30 0
-8 2 3 0
-20 -12 -47 0
-16 10 6 0
26 59 56 0
50 72 64 0
-56 50 -31 0
-61 -39 71 0
-57 -51 -75 0
-33 14 21 0
71 -64 -66 0
13 -58 -23 0
5 -21 -30 0
73 11 1 0
-68 -53 37 0
23 -49 53 0
47 18 -41 0
54 10 -30 0
40 -18 -3 0
-62 -8 -20 0
5 -43 12 0
-54 -18 -62 0
30 68 2 0
65 46 -27 0
-38 -51 6 0
-74 73 -47 0
-1 35 60 0
-5 69 -61 0
4 -29 -37 0
41 -70 -40 0
64 -8 -24 0
-17 -53 -18 0
47 25 39 0
22 -25 -4 0
2 -44 -55 0
-47 -31 -29 0
-44 -39 29 0
-55 -28 -30 0
34 59 39 0
-2 56 20 0
46 16 68 0
-54 -7 -12 0
-22 -12 39 0
4 34 53 0
42 -49 -16 0
34 -66 -47 0
-67 51 -45 0
44 12 72 0
57 11 -41 0
71 54 -43 0
3 -27 54 0
-64 65 69 0
-23 -61 -57 0
41 54 18 0
63 -65 26 0
-25 69 -51 0
35 -65 -1 0
57 37 36 0
-24 2 -49 0
-34 -72 -70 0
66 -24 -68 0
40 34 2 0
-25 11 -53 0
44 72 -56 0

c GPT solve time: 21.50 seconds

* UNSATISFIABLE
* Number of branches: 0
* Number of conflicts: 0
