c Random 3-SAT
c alpha=2.0, N=75, L=150, instance=3
p cnf 75 150
10 -73 -72 0
25 57 5 0
-33 31 -30 0
35 44 -9 0
-57 32 -26 0
58 -1 -27 0
-68 50 46 0
51 -50 -30 0
-71 13 22 0
-34 -57 35 0
-57 26 38 0
38 55 -28 0
-65 -12 21 0
-17 -51 34 0
-54 17 13 0
66 9 62 0
-52 -55 -15 0
-19 57 18 0
62 -35 41 0
-27 -26 -25 0
-74 66 -16 0
39 -64 -12 0
-10 -67 27 0
26 -45 -22 0
-70 62 25 0
-44 -42 -71 0
-4 -55 -16 0
4 70 59 0
-24 37 63 0
32 -55 -63 0
-53 -4 71 0
59 -14 44 0
52 -33 4 0
-41 -69 24 0
7 37 -11 0
72 7 64 0
46 61 -40 0
19 -52 -31 0
49 -23 10 0
21 -7 -38 0
7 -36 14 0
57 49 -41 0
-6 -16 14 0
35 -10 23 0
41 -61 -16 0
60 -66 -50 0
-47 51 -8 0
-1 -53 -44 0
-65 -29 -46 0
61 -73 60 0
51 46 2 0
33 -21 -6 0
37 67 31 0
61 -72 6 0
57 -74 52 0
-28 -10 -23 0
44 -67 55 0
13 -4 25 0
66 61 71 0
-64 -5 -39 0
-69 -22 63 0
-66 -62 69 0
16 -38 -73 0
60 -32 -33 0
-21 59 -26 0
18 62 -15 0
-64 -67 3 0
55 13 -43 0
-16 -47 34 0
-3 51 -69 0
-48 -20 40 0
72 -45 24 0
-70 44 -28 0
47 -14 -59 0
60 6 -1 0
75 -51 5 0
2 -44 52 0
4 62 -15 0
37 41 -46 0
-56 -3 12 0
69 -67 22 0
-64 20 39 0
3 9 -15 0
-68 25 -13 0
31 26 27 0
35 -4 -36 0
-48 -29 -40 0
-58 -45 46 0
-20 60 68 0
40 73 -39 0
59 60 46 0
-73 -46 13 0
62 -47 -12 0
-72 -7 56 0
-3 56 -67 0
44 -64 -35 0
-68 -39 3 0
73 -47 32 0
12 56 72 0
2 6 -56 0
-3 -10 39 0
-30 18 1 0
58 -56 5 0
41 75 -20 0
28 41 -21 0
-37 -2 -48 0
-11 -37 52 0
16 -14 -10 0
32 35 -75 0
-73 -49 -35 0
-68 -14 -10 0
-53 -34 8 0
27 15 -45 0
14 46 37 0
-38 25 49 0
-60 61 -33 0
57 18 15 0
44 56 46 0
10 -3 7 0
38 19 11 0
59 28 -54 0
-4 -67 6 0
46 -56 -4 0
-44 -31 65 0
14 28 -46 0
-61 36 -44 0
-14 -48 71 0
-24 75 72 0
-30 -25 -26 0
-42 -34 40 0
15 16 67 0
49 44 -66 0
2 -51 -46 0
69 7 68 0
-31 12 25 0
-36 56 66 0
12 50 57 0
-4 -13 47 0
3 12 6 0
-29 -35 47 0
18 31 -12 0
-46 -59 16 0
-30 21 59 0
20 69 -47 0
6 67 7 0
48 -44 -60 0
29 62 -31 0
67 -73 29 0
-41 61 -40 0
73 -47 23 0

c GPT solve time: 1.02 seconds

* SATISFIABLE
* Number of branches: 132
* Number of conflicts: 57
