c Random 3-SAT
c alpha=2.0, N=75, L=150, instance=19
p cnf 75 150
48 53 -27 0
56 7 -10 0
74 -24 73 0
11 -43 18 0
-17 35 23 0
75 -57 -50 0
54 -10 29 0
43 40 -63 0
38 16 33 0
-48 -22 46 0
75 -15 2 0
-17 62 50 0
-72 70 61 0
47 43 6 0
6 57 35 0
18 69 -72 0
-45 -61 -31 0
25 36 -9 0
4 -52 31 0
-40 14 -46 0
39 -43 -1 0
-69 3 -30 0
63 -29 -57 0
-42 -23 -61 0
-11 51 -19 0
-43 -48 -50 0
43 5 53 0
71 55 -74 0
71 -75 -33 0
25 62 42 0
50 -37 -9 0
39 -12 11 0
22 -56 -39 0
16 -24 71 0
-35 -74 -23 0
-1 42 70 0
40 26 -52 0
-3 44 48 0
18 25 -17 0
-53 -27 -41 0
-48 21 2 0
27 15 7 0
-52 22 61 0
-20 13 43 0
36 63 -3 0
54 -68 38 0
-31 -22 3 0
58 -42 2 0
-2 -70 -49 0
15 -39 -11 0
-5 -75 -60 0
43 -37 1 0
48 -35 23 0
24 26 8 0
-3 -42 -5 0
66 6 50 0
-10 -27 -52 0
-40 4 -3 0
5 -29 21 0
-34 -5 -17 0
44 -14 36 0
-60 -4 -15 0
57 -68 -33 0
-33 53 14 0
-75 -15 3 0
-69 -62 72 0
-42 30 -48 0
-51 40 13 0
71 20 17 0
-51 -4 1 0
-36 -12 54 0
49 -51 -69 0
71 -59 46 0
-46 -53 43 0
23 49 63 0
65 -41 -75 0
47 -68 -13 0
-26 -43 58 0
-25 -48 55 0
-21 46 72 0
-10 1 21 0
24 25 70 0
-65 36 -12 0
-72 -39 33 0
15 -66 59 0
-43 -60 37 0
74 -67 -8 0
-60 -31 -51 0
-22 -62 40 0
8 -25 41 0
-54 57 71 0
47 75 11 0
64 31 6 0
69 22 -55 0
-48 55 39 0
-73 14 17 0
-28 -46 -35 0
-63 -36 46 0
-39 -34 -73 0
-57 -19 53 0
26 6 -30 0
-74 -38 -29 0
56 74 65 0
-75 -34 -69 0
74 50 72 0
26 51 71 0
-11 27 69 0
30 27 10 0
-45 21 -42 0
-19 67 21 0
41 44 -59 0
38 3 -11 0
-67 26 35 0
2 -60 -63 0
40 65 57 0
-60 -66 -70 0
-70 -11 -5 0
47 -17 -12 0
-65 -64 -53 0
-52 -68 8 0
-38 67 7 0
-25 72 -63 0
53 20 -39 0
60 -43 -13 0
47 -3 35 0
72 -35 -16 0
41 8 -33 0
48 -41 -73 0
-21 32 -44 0
51 3 39 0
-51 -14 -7 0
47 30 -53 0
43 -44 -25 0
-34 -4 -10 0
-11 49 -56 0
-39 -31 16 0
-30 -15 -11 0
-52 55 -29 0
22 12 35 0
71 7 69 0
63 25 54 0
-8 5 40 0
60 51 -46 0
-34 -32 39 0
-39 75 22 0
-72 60 -23 0
-55 -24 -23 0
30 -62 56 0
4 74 -75 0
-26 36 -44 0

c GPT solve time: 13.60 seconds

SATISFIABLE
42
13
