c Random 3-SAT
c alpha=2.5, N=75, L=187, instance=19
p cnf 75 187
-75 36 21 0
74 -11 -54 0
-10 62 -49 0
-40 -34 -25 0
25 41 -36 0
2 -49 11 0
-36 -56 -7 0
-32 31 53 0
13 22 57 0
64 -24 41 0
-30 -35 38 0
-16 56 -30 0
-2 9 11 0
15 -46 71 0
67 59 -10 0
-34 6 37 0
-26 -33 -62 0
19 -9 -68 0
-64 -3 -41 0
34 -33 37 0
-29 -34 8 0
-36 -49 -38 0
-57 -58 -72 0
-49 45 -75 0
-2 -63 -1 0
-61 -37 -30 0
37 -36 17 0
-19 -64 -7 0
-22 -18 3 0
18 40 -8 0
-11 -31 68 0
22 42 8 0
-61 -16 58 0
-41 60 -26 0
52 5 69 0
7 23 18 0
-10 28 39 0
47 -48 -56 0
-56 -22 -70 0
8 21 -20 0
73 19 40 0
-74 -25 -22 0
42 70 -64 0
-24 44 29 0
-4 -57 70 0
-24 -12 60 0
-68 56 -6 0
-56 11 18 0
-16 -20 -59 0
-27 18 20 0
-62 -11 -31 0
-70 -48 -11 0
34 48 -18 0
38 70 -43 0
60 6 -15 0
-16 74 21 0
59 41 57 0
42 -10 -75 0
68 61 74 0
-26 25 34 0
37 34 -29 0
-1 64 -47 0
23 -55 -43 0
-12 -14 -60 0
-17 -75 34 0
-51 10 43 0
71 72 60 0
66 -63 50 0
13 -63 42 0
61 -55 63 0
36 -43 -53 0
70 18 51 0
25 -17 -69 0
-13 -55 57 0
-46 -35 -75 0
-50 -13 28 0
-37 40 -74 0
-50 -36 -29 0
6 60 61 0
-50 -52 64 0
25 -42 -73 0
47 -68 73 0
-19 -37 -55 0
-45 -56 9 0
-19 47 -25 0
4 31 -17 0
63 -73 32 0
75 24 -17 0
-72 -24 -70 0
7 -32 -67 0
-59 38 -71 0
-28 -51 -72 0
47 15 33 0
-19 -38 -74 0
25 -65 41 0
27 -34 58 0
37 -50 -64 0
-63 3 23 0
-9 -12 17 0
-54 15 53 0
41 10 -9 0
-37 -63 -14 0
-20 -7 -18 0
64 37 41 0
-74 -44 -19 0
53 -66 -49 0
19 -31 -53 0
-26 -27 -65 0
70 42 -35 0
43 -74 58 0
-37 3 -51 0
50 44 -20 0
34 -24 -74 0
-32 39 -71 0
-35 63 26 0
35 69 -7 0
-48 26 -60 0
61 52 -14 0
-8 41 53 0
-56 -10 -50 0
-2 -75 24 0
19 -14 7 0
21 -32 10 0
-5 39 -10 0
-10 1 -22 0
-48 -60 -3 0
-60 -33 -39 0
-71 -63 -53 0
-52 -21 -28 0
-32 29 -23 0
14 -3 -23 0
72 15 -46 0
-9 -44 56 0
-73 60 29 0
31 -47 -25 0
-36 26 28 0
-48 54 -72 0
36 -40 -2 0
14 -55 39 0
-69 -54 60 0
-29 72 -62 0
-29 -30 39 0
25 -31 -24 0
-41 69 60 0
-7 6 -18 0
28 -42 -52 0
-12 67 27 0
16 -9 39 0
-38 -10 60 0
51 -29 59 0
34 69 -52 0
72 -68 3 0
5 -23 -50 0
-34 7 3 0
9 -36 56 0
-65 29 -19 0
33 -18 21 0
2 26 -53 0
-60 -46 23 0
-46 -72 57 0
-45 64 17 0
10 -38 -9 0
71 -7 63 0
60 30 -50 0
-34 -2 -51 0
46 -64 40 0
-61 42 10 0
28 14 59 0
64 43 60 0
2 -45 27 0
-25 -30 -64 0
16 47 -23 0
30 -25 -11 0
-5 -41 42 0
-51 59 52 0
-58 22 15 0
-62 73 -1 0
-57 -24 -55 0
67 -26 -16 0
-16 -51 9 0
-49 -39 -55 0
-58 73 -25 0
4 -13 -21 0
26 61 56 0
20 -5 10 0
-36 53 -45 0
-31 64 18 0

c GPT solve time: 23.02 seconds

