c Random 3-SAT
c alpha=4.0, N=75, L=300, instance=13
p cnf 75 300
-48 74 37 0
-7 20 43 0
-43 13 60 0
31 -23 69 0
-52 71 -64 0
22 45 -55 0
34 -21 -24 0
70 -43 -75 0
-58 -27 47 0
-69 54 -26 0
-12 33 17 0
-71 -24 -13 0
-50 -68 63 0
33 30 40 0
-25 12 30 0
-54 7 -30 0
52 38 -68 0
17 24 20 0
48 18 44 0
-68 -12 49 0
57 43 -66 0
6 -26 -67 0
-24 28 21 0
-37 6 -15 0
30 -18 14 0
23 -43 -24 0
-19 -75 64 0
48 -67 25 0
46 44 -58 0
57 42 -40 0
68 -7 20 0
-22 -31 2 0
50 27 65 0
-73 -49 47 0
73 -6 68 0
-66 -34 -23 0
-51 49 -1 0
65 -47 -1 0
-64 14 21 0
61 42 -44 0
65 10 74 0
-9 71 62 0
-72 -60 -52 0
-40 -30 34 0
-72 67 54 0
72 -57 71 0
-35 -57 30 0
-68 -18 48 0
7 24 -53 0
5 59 -27 0
-39 -4 72 0
-51 -42 46 0
67 -54 -43 0
-33 -43 8 0
-67 -3 46 0
14 48 29 0
-52 -69 70 0
-24 -63 33 0
-38 -4 -19 0
70 -49 -3 0
-52 -2 5 0
-40 72 19 0
-40 61 -52 0
39 -25 56 0
19 -53 52 0
-38 -50 -74 0
67 -46 49 0
-48 -69 21 0
-27 -54 -26 0
71 -55 14 0
-6 18 75 0
-70 -51 -12 0
20 -65 26 0
38 -61 -48 0
-31 -37 16 0
42 47 25 0
25 36 -29 0
58 16 -32 0
-13 -35 -70 0
-58 6 19 0
13 -74 -71 0
-14 -53 -71 0
-47 -24 -38 0
25 -71 -9 0
-69 -75 55 0
-27 -36 31 0
-44 -61 -21 0
53 -9 -44 0
73 9 -45 0
-38 75 8 0
-8 55 10 0
6 -7 38 0
-14 -23 12 0
-56 34 25 0
-32 4 8 0
43 12 -46 0
-50 -14 24 0
21 -18 -22 0
-33 72 -9 0
46 -34 -45 0
70 34 -5 0
15 64 52 0
-34 -8 63 0
-18 -20 57 0
49 -74 60 0
25 38 -16 0
16 -36 -62 0
-16 25 -59 0
63 -41 50 0
58 28 10 0
40 -31 29 0
-4 68 -55 0
65 54 46 0
-30 -67 -19 0
62 67 56 0
49 -5 7 0
26 -64 23 0
-55 35 -26 0
14 -42 -37 0
-46 72 68 0
-11 30 25 0
-44 -13 -28 0
1 -13 70 0
-35 36 39 0
29 2 4 0
-59 -30 -41 0
-46 -30 5 0
-10 29 44 0
-18 -29 23 0
67 -56 17 0
-67 -72 37 0
45 69 50 0
-30 18 34 0
-49 74 57 0
67 23 27 0
19 -67 -25 0
-47 37 43 0
7 -54 74 0
50 30 -59 0
-11 43 16 0
35 -32 -11 0
16 -32 48 0
-56 -66 -74 0
-71 -17 -25 0
-72 -29 9 0
14 36 47 0
-21 -12 62 0
-74 62 43 0
18 -45 -12 0
48 -18 -55 0
11 -9 -50 0
-30 60 73 0
42 -63 -75 0
-37 5 75 0
67 15 -3 0
30 29 -47 0
7 25 -46 0
-8 25 39 0
17 19 50 0
-39 73 21 0
60 -37 -1 0
-64 43 -74 0
9 -5 -51 0
-71 30 -52 0
-25 58 43 0
-35 -71 9 0
60 64 41 0
-22 -75 -45 0
-62 -45 -57 0
-38 -11 9 0
56 -44 20 0
21 -63 39 0
52 -66 58 0
74 -33 -69 0
-1 -6 65 0
-70 -42 -67 0
-16 35 21 0
-53 32 -9 0
-7 -73 36 0
-4 -21 18 0
71 -4 -66 0
23 -15 13 0
33 44 42 0
-58 -14 7 0
-72 -73 -53 0
60 -4 -1 0
-51 -1 -61 0
-73 12 69 0
-64 -22 3 0
37 66 -18 0
-12 -65 58 0
30 -42 6 0
-45 -47 -70 0
-15 75 74 0
51 34 63 0
-46 23 39 0
19 -24 51 0
-68 41 -20 0
50 -38 -22 0
13 -54 -43 0
-43 5 37 0
-69 38 44 0
18 46 6 0
26 29 -30 0
-45 37 15 0
3 -57 73 0
38 21 -58 0
-40 64 -23 0
32 -74 35 0
41 -69 60 0
57 73 29 0
-66 -13 3 0
65 -35 -66 0
-23 39 14 0
13 -29 -15 0
2 -36 5 0
-70 39 61 0
-34 -18 -20 0
27 -69 -15 0
1 -52 -34 0
19 -11 52 0
-65 -67 -17 0
74 15 -47 0
-73 -14 -51 0
32 75 60 0
59 24 -28 0
51 45 1 0
3 16 71 0
-46 -32 41 0
6 -27 58 0
-2 50 59 0
11 20 -25 0
73 26 -57 0
40 17 57 0
35 -49 -51 0
65 56 -28 0
66 42 47 0
26 60 -61 0
68 -52 -53 0
45 -73 8 0
30 -4 -59 0
-58 70 14 0
-34 -53 27 0
-19 -12 -7 0
29 51 73 0
55 21 33 0
-64 54 -75 0
65 -20 -61 0
-11 -51 -39 0
18 -74 -73 0
-19 -13 -71 0
73 -28 10 0
13 -27 73 0
-75 43 30 0
45 23 21 0
-43 25 3 0
50 -64 -74 0
27 14 38 0
45 -60 46 0
-20 -74 68 0
64 -58 74 0
51 8 -52 0
-28 -66 17 0
-56 28 12 0
75 35 -24 0
-69 31 -67 0
60 63 44 0
-29 63 65 0
-1 5 -41 0
-6 -13 18 0
-10 60 -66 0
-12 72 -34 0
31 -47 -23 0
-12 -59 20 0
-3 -60 20 0
5 19 -3 0
-59 -51 43 0
52 55 -74 0
-28 -51 -67 0
-10 -29 -33 0
-70 63 -35 0
-22 61 52 0
-60 -29 75 0
-17 -71 -75 0
-39 53 24 0
31 48 -50 0
18 -26 32 0
52 -11 -48 0
-50 -21 25 0
17 74 47 0
-7 52 14 0
-55 -62 -13 0
37 58 -41 0
-72 65 12 0
35 -20 6 0
-12 39 45 0
13 -72 73 0
23 70 -31 0
27 -33 -26 0
3 -38 36 0

c GPT solve time: 7.55 seconds

SATISFIABLE
267
93
