c Random 3-SAT
c alpha=3.0, N=75, L=225, instance=2
p cnf 75 225
40 -26 71 0
74 -22 66 0
-29 -39 6 0
56 7 24 0
-7 -67 65 0
-27 19 -57 0
28 -6 74 0
35 29 26 0
3 54 60 0
-4 67 13 0
58 -68 8 0
5 1 -17 0
71 -31 -63 0
2 70 46 0
2 1 -22 0
70 -49 -42 0
-3 -74 -23 0
73 -24 -7 0
-12 -41 8 0
-44 50 22 0
74 40 -69 0
44 29 21 0
-57 -46 2 0
-17 -30 -8 0
4 -70 -17 0
-49 65 44 0
57 34 31 0
25 -35 62 0
-50 -41 -23 0
54 75 73 0
-55 -39 -21 0
-56 -25 48 0
19 -35 -64 0
47 -52 -26 0
54 43 12 0
-22 63 74 0
11 -10 -38 0
65 -64 -66 0
-56 -50 -1 0
59 27 29 0
55 53 -21 0
-36 -20 -66 0
-15 3 49 0
-9 -28 -43 0
38 -39 44 0
-42 68 62 0
-45 -11 -32 0
12 -23 14 0
18 7 -5 0
-25 12 -45 0
62 -20 42 0
-20 61 27 0
56 -51 -20 0
50 30 -5 0
-68 -3 28 0
67 38 -60 0
40 9 10 0
30 22 -34 0
39 -53 12 0
-12 63 -29 0
-25 6 -34 0
-3 74 -8 0
-48 -4 64 0
-51 66 -34 0
-42 58 29 0
-20 57 8 0
20 -11 25 0
65 51 -3 0
-6 -42 -49 0
27 39 -41 0
-59 64 -40 0
-32 -70 37 0
12 -26 -8 0
32 -29 22 0
-54 -26 29 0
-2 -53 -50 0
-11 -24 27 0
-47 35 -28 0
34 -7 -18 0
12 16 6 0
-24 -25 51 0
-63 -22 9 0
-11 -51 70 0
-21 63 -41 0
-9 31 63 0
50 73 75 0
-60 -28 -23 0
15 26 -5 0
35 59 -26 0
61 -50 24 0
-17 49 22 0
50 -36 47 0
-45 34 -3 0
58 -61 -17 0
71 -57 -15 0
18 -63 -54 0
37 -53 59 0
-14 6 -1 0
-60 75 73 0
65 73 -62 0
-64 48 -25 0
-17 -23 6 0
-18 33 2 0
25 23 29 0
-42 59 -32 0
-59 -8 36 0
12 45 40 0
-55 -18 43 0
-1 30 -11 0
23 2 -27 0
-24 20 -52 0
-1 -27 -18 0
14 24 13 0
17 37 8 0
-18 -62 41 0
39 16 62 0
-53 -58 31 0
-16 -44 1 0
-17 -19 75 0
-4 38 15 0
12 -34 -75 0
-70 -41 38 0
63 -41 -31 0
5 44 -43 0
43 -52 -10 0
39 -38 48 0
-51 65 67 0
37 3 -18 0
-74 41 -48 0
-70 68 -60 0
-5 -25 53 0
66 61 -65 0
56 36 -27 0
52 61 -19 0
-62 37 -7 0
-7 -3 -27 0
-45 35 75 0
-45 70 -56 0
8 37 67 0
-68 -55 17 0
-5 9 -55 0
43 44 64 0
-52 19 -75 0
60 -4 -38 0
-64 57 -11 0
-6 68 69 0
-49 36 -2 0
-66 -42 31 0
3 41 -8 0
-22 -30 47 0
15 72 35 0
26 -25 8 0
-42 -39 -20 0
6 23 64 0
7 51 49 0
-29 -59 32 0
-58 -28 -9 0
-58 35 -3 0
1 25 -4 0
-22 73 13 0
-31 -5 -39 0
-73 -32 -59 0
-33 1 68 0
70 17 -60 0
-38 -26 5 0
-23 -57 28 0
37 -19 34 0
-12 62 29 0
69 -28 -64 0
73 -55 32 0
-27 -73 33 0
-27 -62 -32 0
-52 -65 62 0
-64 49 35 0
-27 -38 42 0
53 -45 -3 0
67 48 -28 0
27 26 41 0
-55 51 -75 0
19 -2 -31 0
17 -66 72 0
-2 -62 -41 0
-39 -4 41 0
-69 -5 32 0
1 -25 -70 0
3 -71 -34 0
-67 -48 36 0
14 -55 -63 0
-67 -54 71 0
49 -44 -13 0
-54 21 -73 0
-34 13 -27 0
-1 -66 60 0
-43 41 -63 0
65 -10 19 0
13 48 -37 0
-37 5 54 0
37 -70 72 0
53 -45 13 0
1 2 57 0
-27 74 23 0
-44 2 19 0
-53 -29 24 0
74 21 51 0
69 -24 75 0
32 -20 -68 0
40 67 -41 0
33 10 28 0
-20 -28 -45 0
-61 67 -9 0
33 71 69 0
62 51 22 0
74 75 48 0
-67 -25 8 0
-61 -57 12 0
-7 14 -19 0
59 47 23 0
4 54 -52 0
72 -50 -36 0
-52 -20 1 0
74 -69 -5 0
-48 -8 -58 0
11 -45 -7 0
57 70 -63 0
67 39 -47 0

c GPT solve time: 32.21 seconds

SATISFIABLE
42
27
