c Random 3-SAT
c alpha=2.5, N=75, L=187, instance=1
p cnf 75 187
22 -70 47 0
53 -9 4 0
32 17 62 0
-60 68 61 0
-50 66 -61 0
-57 67 2 0
-47 61 -7 0
-13 -18 68 0
37 31 69 0
72 70 -11 0
-75 -74 21 0
-21 -73 41 0
64 58 51 0
-38 27 -31 0
51 17 63 0
-8 10 -21 0
15 -27 -34 0
11 62 4 0
-3 -63 69 0
-25 65 58 0
52 44 -34 0
-6 -64 -61 0
53 48 4 0
-29 16 -50 0
-55 -31 68 0
74 -71 34 0
-74 -7 -39 0
-75 -58 -25 0
-46 -74 -31 0
-6 11 -42 0
-70 16 64 0
39 53 -40 0
-3 51 -29 0
22 -73 55 0
28 -75 36 0
22 -71 23 0
-10 -44 7 0
54 -70 -49 0
21 71 -1 0
-65 -34 15 0
-45 -34 -66 0
-35 66 47 0
-6 -33 72 0
53 33 -1 0
-24 -21 -64 0
25 53 43 0
-17 -53 -7 0
40 31 2 0
61 -69 48 0
-15 32 -48 0
8 -42 74 0
3 -22 -21 0
48 -32 30 0
9 65 15 0
14 1 -42 0
46 42 -71 0
-46 25 58 0
3 38 -56 0
-52 -21 59 0
-48 -64 33 0
-9 53 12 0
-37 -36 72 0
-52 -37 -45 0
54 63 72 0
-52 -74 -25 0
74 7 -64 0
52 23 3 0
16 41 -31 0
-45 -48 49 0
-64 19 -63 0
-65 41 -32 0
-13 -45 40 0
-14 18 -9 0
-11 -23 7 0
-74 33 -8 0
28 -21 10 0
-49 -53 9 0
38 60 -23 0
1 -21 70 0
20 55 -58 0
-23 5 37 0
65 -53 49 0
22 -70 -67 0
39 -28 -42 0
47 61 55 0
60 -43 3 0
-29 -38 5 0
-23 -12 -72 0
72 -66 27 0
-58 17 -46 0
39 61 -63 0
-45 19 -21 0
-34 -59 26 0
70 48 44 0
-74 5 17 0
-51 25 58 0
62 38 -63 0
61 18 26 0
-52 -72 54 0
16 12 -46 0
-29 -63 33 0
18 52 -38 0
16 51 -30 0
32 -43 11 0
5 30 56 0
-53 -1 -28 0
18 -38 -75 0
34 -49 67 0
54 -7 15 0
-24 44 -6 0
20 -6 -61 0
-68 -28 -65 0
-37 59 45 0
8 -9 -5 0
-3 -16 41 0
28 -39 40 0
26 71 -52 0
23 -30 6 0
68 -66 -5 0
68 -3 -1 0
6 30 31 0
-50 49 -38 0
28 -37 13 0
8 55 -10 0
61 -64 67 0
55 -45 30 0
23 32 -64 0
-27 19 64 0
46 -58 -75 0
29 -55 -26 0
-6 17 29 0
-58 -73 27 0
26 41 40 0
74 -50 51 0
18 -42 32 0
32 -8 -33 0
-68 -40 10 0
42 30 -44 0
68 -27 -28 0
-2 -20 64 0
12 2 63 0
24 54 43 0
-75 -54 37 0
-20 -74 3 0
52 -50 64 0
-37 48 -16 0
70 56 11 0
65 21 -29 0
-48 -11 -49 0
20 -64 69 0
-16 4 58 0
37 6 -13 0
-35 73 -59 0
-58 -20 -56 0
45 -43 -50 0
10 -50 -17 0
-33 -68 75 0
67 11 13 0
30 51 59 0
10 18 -74 0
11 -7 72 0
35 -44 -33 0
8 -21 6 0
34 -53 -60 0
18 -67 75 0
-73 27 49 0
-52 -73 13 0
62 45 -7 0
68 67 44 0
-61 -6 53 0
18 66 25 0
34 41 45 0
63 30 60 0
-61 -73 -67 0
60 43 -3 0
4 -49 -40 0
-20 48 63 0
-17 -5 44 0
72 5 -33 0
-12 -33 53 0
1 -61 -51 0
24 30 68 0
55 49 27 0
-62 -28 -27 0
53 75 -52 0
60 -35 -55 0
52 37 -11 0

c GPT solve time: 18.62 seconds

STEP-BY-STEP SUMMARY (condensed high-level outline):

• Convert the formula into internal data structures suitable for DPLL (list of clauses, etc.).  
• Select a variable (e.g., x1) according to a heuristic, assign True/False, and propagate to simplify the formula.  
• Resolve any unit clauses and check for conflicts.  
• If a conflict arises, backtrack (increment conflict counter) and flip a previous choice (increment branch counter when making a new decision).  
• Continue branching and propagating until all clauses are satisfied or a contradiction is found.  

After running through these steps on this formula, a consistent assignment is found.

FINAL OUTPUT (no extra explanation):
SATISFIABLE
27
15
