c Random 3-SAT
c alpha=3.0, N=75, L=225, instance=20
p cnf 75 225
-69 -15 -10 0
64 16 -31 0
19 40 16 0
-35 -1 -67 0
-45 21 47 0
63 31 -43 0
-10 -8 29 0
-43 26 8 0
-52 -6 -38 0
-34 26 59 0
-25 -12 6 0
59 64 62 0
-10 32 -54 0
52 73 58 0
-63 -52 1 0
63 30 46 0
-17 24 -44 0
-22 -52 -8 0
-21 -31 -36 0
-27 35 -15 0
-73 -45 34 0
65 74 -6 0
51 -6 73 0
20 67 -40 0
-10 69 -7 0
67 47 -4 0
36 9 68 0
57 -49 47 0
-72 1 2 0
-54 36 19 0
-17 -29 -40 0
-25 -7 46 0
18 -66 -36 0
33 -45 -22 0
-48 -38 70 0
5 -27 -61 0
-73 -28 17 0
-75 -32 30 0
-8 12 -34 0
68 29 -26 0
-66 -43 -69 0
-21 -26 -28 0
22 23 -43 0
53 -21 50 0
8 37 24 0
-18 -69 -9 0
46 31 -16 0
-55 37 -10 0
54 2 -56 0
75 -39 -21 0
-14 -11 -7 0
51 -30 -9 0
-35 -65 56 0
59 23 48 0
59 -35 25 0
37 44 39 0
-19 -13 -59 0
-31 -7 26 0
42 -23 -55 0
-10 6 59 0
9 17 -39 0
-57 35 -30 0
53 -75 59 0
31 -5 24 0
21 -22 -44 0
56 22 32 0
-36 8 43 0
-57 -52 -73 0
-61 33 -68 0
70 31 -51 0
-56 17 11 0
-40 -71 -53 0
75 12 -30 0
-21 31 -40 0
48 57 65 0
64 -71 -55 0
-38 -40 -34 0
24 -71 -68 0
33 -16 -60 0
-68 63 37 0
39 21 -1 0
-5 69 -21 0
7 24 -25 0
64 16 28 0
66 47 3 0
-30 -69 32 0
-70 41 46 0
3 -62 -53 0
-31 47 -20 0
-62 5 75 0
-13 60 -45 0
-27 41 -65 0
-58 32 22 0
-61 -22 -45 0
46 -69 55 0
-56 -4 31 0
30 63 -55 0
-35 -10 -34 0
74 -43 -29 0
-21 51 -50 0
7 75 74 0
4 -61 12 0
-19 -67 -22 0
-10 -64 -42 0
48 -28 -23 0
-71 4 -56 0
-33 24 -74 0
-55 54 58 0
-10 -26 -40 0
-14 -47 -15 0
9 -65 22 0
-57 60 33 0
-65 -67 72 0
-54 11 8 0
35 9 48 0
-68 -74 -50 0
-71 -50 -32 0
52 47 58 0
39 -7 28 0
52 68 -51 0
19 24 -66 0
65 -38 67 0
54 -71 -29 0
-27 46 -51 0
59 -22 -74 0
45 -48 -16 0
-60 -25 66 0
30 -22 5 0
-32 14 -54 0
-63 5 -56 0
16 -39 25 0
-11 49 -37 0
-61 -26 -47 0
-27 -53 -13 0
29 62 33 0
27 1 70 0
-75 3 -65 0
-7 -28 -56 0
-62 -67 36 0
71 20 -29 0
63 -51 -41 0
-70 -14 -15 0
-47 -34 8 0
32 -44 46 0
5 -63 -66 0
-67 73 72 0
73 5 49 0
66 46 -36 0
-18 14 -22 0
-5 -13 2 0
50 -65 36 0
5 -27 37 0
-1 -25 34 0
-56 -18 48 0
-75 -53 -61 0
-74 -53 23 0
15 -37 73 0
58 -34 -10 0
-67 -19 -22 0
8 -55 52 0
14 -25 -19 0
69 -38 -50 0
37 -59 33 0
-6 -4 51 0
22 26 2 0
41 3 21 0
29 21 -42 0
41 -59 -18 0
-14 -68 -62 0
40 -49 -6 0
-42 34 10 0
12 -9 54 0
-12 -58 -28 0
-35 -50 -11 0
-43 -46 -15 0
-62 -49 -68 0
-28 -12 33 0
36 21 70 0
-63 25 -51 0
-58 -54 -30 0
-53 68 8 0
48 -63 -43 0
7 -16 38 0
17 70 -73 0
-18 -46 -50 0
15 -1 -33 0
20 -57 32 0
25 -64 -8 0
44 -52 -15 0
-59 35 6 0
-19 66 -42 0
-37 -50 1 0
50 20 69 0
-70 20 -48 0
-18 44 -19 0
-73 -21 -64 0
15 -71 -5 0
39 -36 71 0
-15 -25 -13 0
58 -71 38 0
-34 -52 -67 0
11 -6 73 0
3 -52 9 0
36 -8 -69 0
10 -11 -7 0
31 -16 2 0
2 32 -46 0
20 62 50 0
48 17 -67 0
46 -17 -27 0
-18 -56 64 0
5 -63 3 0
-41 -44 74 0
8 11 4 0
22 -34 -57 0
5 -37 -35 0
62 -35 -48 0
36 73 -51 0
4 60 41 0
49 4 -21 0
-46 34 -43 0
-2 33 10 0
25 -44 -54 0
-66 -59 62 0
-33 41 -50 0

c GPT solve time: 0.00 seconds

[Error] This model is only supported in v1/responses and not in v1/chat/completions.
