c Random 3-SAT
c alpha=3.0, N=75, L=225, instance=16
p cnf 75 225
20 38 50 0
-12 36 56 0
-49 7 -64 0
-56 -47 -73 0
68 38 66 0
69 2 17 0
24 -57 -8 0
13 51 56 0
74 65 30 0
-59 -43 33 0
48 -4 13 0
-20 65 -32 0
32 -40 17 0
-4 -1 -18 0
37 -60 -15 0
-2 -48 -34 0
5 68 54 0
54 -7 -60 0
63 35 -39 0
-47 26 67 0
40 70 -9 0
1 -18 -12 0
72 -34 -38 0
-65 51 -61 0
45 6 15 0
43 -74 -67 0
-62 -13 45 0
8 -18 72 0
45 34 -33 0
8 -13 73 0
28 56 -70 0
-26 22 -33 0
21 25 -48 0
-32 -48 52 0
-72 -60 20 0
-47 -14 -70 0
-69 -9 -42 0
-50 -11 9 0
8 -64 -9 0
21 -70 -22 0
5 27 13 0
49 20 -30 0
42 69 -5 0
-8 42 -64 0
43 -39 26 0
-67 45 -52 0
32 67 -39 0
31 27 -64 0
-63 10 32 0
49 -38 33 0
-13 -70 39 0
36 -2 -41 0
71 2 -74 0
41 -63 47 0
67 -5 12 0
29 -18 28 0
-62 13 -4 0
65 44 -1 0
2 1 -53 0
-5 54 -72 0
54 29 64 0
26 -67 53 0
72 -51 -20 0
13 -59 5 0
-60 12 -33 0
30 58 -5 0
-45 15 -39 0
-62 23 32 0
53 -15 39 0
-60 -36 -42 0
26 23 71 0
73 19 -2 0
-22 -17 21 0
68 -27 65 0
-69 3 64 0
-46 -11 -33 0
10 -6 -62 0
15 58 -27 0
39 35 63 0
26 -15 -1 0
68 -48 -9 0
-4 -38 74 0
-15 58 43 0
-38 -65 1 0
-75 -53 -46 0
3 -48 -5 0
-36 -64 69 0
67 56 35 0
69 -14 -11 0
51 26 -68 0
70 36 30 0
7 -6 24 0
17 -15 -49 0
-49 16 67 0
33 25 1 0
-19 4 -56 0
37 41 -42 0
-62 -63 25 0
64 -33 -22 0
-60 73 -42 0
-68 71 2 0
-27 59 -62 0
70 16 43 0
-4 -62 -36 0
71 2 10 0
8 -20 -46 0
6 -53 50 0
-45 51 36 0
-3 47 32 0
12 20 -64 0
-6 20 66 0
74 14 24 0
-41 31 69 0
5 50 9 0
-51 27 -25 0
61 15 8 0
-28 64 -56 0
-32 44 -27 0
48 -55 22 0
-53 -11 -40 0
-69 33 -46 0
58 -44 -39 0
27 -10 56 0
68 3 -26 0
-48 -46 -60 0
28 -14 62 0
-3 73 -10 0
70 -44 -75 0
47 -53 26 0
-20 -44 3 0
16 -59 34 0
61 28 -34 0
75 -67 74 0
-69 49 -70 0
40 -63 -54 0
-43 6 -20 0
-66 4 -36 0
52 -21 72 0
30 -2 67 0
57 24 23 0
-23 14 -22 0
-7 -42 -37 0
65 -62 -56 0
-22 -32 -34 0
-52 -29 -20 0
40 13 -33 0
-31 5 9 0
-49 40 10 0
-53 51 66 0
-50 43 -19 0
-55 -74 64 0
-23 -32 -52 0
-61 -59 68 0
-31 -8 -38 0
58 18 -13 0
31 37 67 0
3 7 50 0
3 -7 -59 0
-42 -23 58 0
-23 43 18 0
40 16 60 0
-61 -26 -32 0
38 1 60 0
61 44 71 0
-62 -21 -2 0
58 -64 -13 0
51 15 -42 0
-63 50 74 0
46 25 50 0
65 -42 -55 0
-6 -19 28 0
24 -35 -40 0
-53 -34 19 0
29 28 -49 0
64 -66 70 0
-29 -17 -68 0
53 7 -48 0
-6 55 -29 0
-56 21 -3 0
-7 -43 -38 0
71 -43 39 0
13 -75 -32 0
17 33 -5 0
13 -2 -45 0
28 64 11 0
-39 -73 57 0
-56 4 -54 0
34 -47 -52 0
24 -62 44 0
37 -49 3 0
-10 41 -6 0
-66 -22 61 0
24 34 -67 0
62 -73 -74 0
-70 66 -56 0
18 -59 6 0
-8 12 -35 0
74 15 -3 0
37 -57 27 0
37 -14 -46 0
-71 -63 -75 0
41 -46 -27 0
-8 -39 3 0
-51 -4 -49 0
-19 -33 -58 0
64 36 -73 0
9 -59 -71 0
-21 -7 11 0
-23 26 39 0
-48 56 14 0
-8 25 39 0
-53 8 68 0
-55 -36 -25 0
-44 55 -20 0
66 -72 56 0
-10 1 19 0
-70 -20 36 0
10 -47 -12 0
27 10 -19 0
10 -49 35 0
14 -29 -41 0
-15 4 40 0
-15 10 30 0
-9 -53 -12 0
-48 -16 20 0

c GPT solve time: 0.00 seconds

[Error] This model is only supported in v1/responses and not in v1/chat/completions.
