c Random 3-SAT
c alpha=3.0, N=75, L=225, instance=7
p cnf 75 225
-44 -48 -54 0
14 -57 -32 0
-22 34 -63 0
-51 -42 -33 0
-70 56 22 0
-29 -7 21 0
-44 23 -73 0
-72 29 -42 0
62 20 19 0
-22 40 16 0
-22 2 33 0
-19 -17 72 0
-34 -55 -51 0
-74 -19 24 0
69 -10 59 0
-64 -20 -14 0
17 43 61 0
-10 -66 -63 0
-46 41 -28 0
-46 33 -65 0
37 17 -5 0
8 53 -72 0
62 -16 45 0
-27 -21 43 0
-42 -41 -74 0
51 70 -21 0
-31 -8 55 0
-25 -37 46 0
51 20 -74 0
54 19 74 0
-30 40 -56 0
39 71 27 0
-57 35 70 0
-20 -29 -50 0
-39 65 6 0
-51 -16 2 0
-30 -22 -25 0
-5 69 -23 0
42 19 55 0
42 -49 30 0
22 35 -12 0
46 -30 -17 0
-32 55 73 0
33 -71 -6 0
31 20 40 0
-43 8 36 0
57 40 49 0
-63 -35 40 0
35 -12 -40 0
21 52 31 0
-71 18 -12 0
-60 25 15 0
-37 67 -23 0
21 -41 7 0
-19 -7 5 0
30 -7 -66 0
53 -50 31 0
-30 46 33 0
68 -42 73 0
-68 -55 41 0
-74 69 -11 0
75 61 14 0
21 28 -53 0
14 -74 -13 0
21 3 -72 0
-6 23 48 0
65 72 45 0
-34 61 31 0
26 -9 -44 0
73 -36 -68 0
-49 -1 62 0
47 -73 32 0
40 22 7 0
-69 -2 12 0
32 3 11 0
-40 -69 -55 0
-5 -54 26 0
64 61 -32 0
-13 54 -23 0
36 3 -70 0
-36 -56 60 0
-66 -68 -48 0
9 59 71 0
66 35 15 0
-58 -12 -28 0
-6 -9 -70 0
-14 -47 -64 0
23 -28 75 0
54 -26 -55 0
7 -57 59 0
69 -6 -51 0
-16 -50 42 0
-11 -60 63 0
34 -55 -51 0
65 14 -34 0
28 68 -7 0
-35 58 -52 0
-46 -39 -71 0
-66 72 40 0
61 -19 35 0
-20 -70 -56 0
30 34 -60 0
46 -37 -44 0
-33 35 17 0
37 10 6 0
58 50 59 0
66 -30 -59 0
-46 14 42 0
57 -75 -62 0
24 -15 3 0
46 -66 -70 0
-42 -19 -11 0
-9 46 31 0
-68 21 -31 0
34 -1 -11 0
71 72 -55 0
46 -64 -69 0
-58 20 10 0
11 -14 47 0
-20 -29 9 0
-23 -45 12 0
2 -8 34 0
32 20 -51 0
29 6 -65 0
6 -47 -51 0
66 72 44 0
7 -44 74 0
-71 -20 -58 0
-1 -44 -26 0
63 -15 7 0
-27 -12 41 0
-51 53 24 0
-28 32 -27 0
1 35 62 0
51 49 44 0
-27 11 35 0
-32 49 -7 0
41 -6 57 0
-40 50 60 0
75 -43 -53 0
-13 26 7 0
73 16 -2 0
27 16 -24 0
-29 43 -35 0
22 44 -21 0
-25 67 -11 0
68 -12 -31 0
66 -47 60 0
-4 24 15 0
-10 8 -27 0
-2 -61 40 0
-35 74 28 0
25 2 61 0
-25 58 -33 0
-70 75 50 0
23 11 -29 0
38 -12 50 0
-45 -39 52 0
-4 -13 25 0
44 -17 -68 0
-35 -33 -72 0
67 -20 14 0
40 -51 -42 0
-5 -69 -17 0
62 -29 -39 0
-70 -36 22 0
23 -33 45 0
-51 2 -43 0
-43 37 -19 0
2 3 -24 0
68 -46 -61 0
-74 -5 67 0
23 1 73 0
-49 -36 -17 0
-28 -54 -52 0
-17 30 -74 0
-46 -36 -44 0
66 61 71 0
55 44 -14 0
-67 -72 27 0
18 1 -52 0
14 -25 -11 0
-52 70 -60 0
-35 -3 -18 0
39 32 -14 0
62 50 15 0
-38 -54 -24 0
50 16 -28 0
-36 64 -4 0
68 57 -19 0
4 65 -2 0
-1 -22 63 0
62 -52 3 0
-72 -23 11 0
9 54 -12 0
14 6 -40 0
70 -41 22 0
-74 -42 -4 0
50 75 26 0
15 -55 25 0
-74 -37 1 0
44 -7 2 0
74 58 75 0
40 63 -47 0
-8 29 63 0
20 47 -54 0
37 -33 68 0
-39 15 -40 0
50 73 14 0
26 21 -32 0
-32 71 -22 0
28 -73 -39 0
46 34 -22 0
73 -26 -45 0
2 26 47 0
21 63 -74 0
10 -24 -21 0
-48 35 75 0
-14 20 61 0
-4 -13 -52 0
72 -23 64 0
-59 -29 -61 0
-49 -52 48 0
-45 56 -1 0
-47 65 50 0

c GPT solve time: 0.00 seconds

[Error] This model is only supported in v1/responses and not in v1/chat/completions.
