c Random 3-SAT
c alpha=3.0, N=75, L=225, instance=12
p cnf 75 225
-75 -56 -74 0
-43 29 -56 0
55 -37 60 0
-43 60 70 0
-39 -23 68 0
-21 14 47 0
56 71 63 0
-18 -15 -59 0
-35 -37 29 0
9 31 67 0
-67 69 -12 0
-55 71 -66 0
-14 -48 -45 0
-44 -4 -34 0
-30 -67 20 0
-74 -60 14 0
-15 -21 27 0
12 35 6 0
23 13 46 0
55 -35 -37 0
-64 -67 -12 0
27 -61 1 0
-70 22 -38 0
-35 49 75 0
-11 -51 3 0
-71 1 8 0
70 -17 -65 0
15 4 -53 0
20 -71 14 0
27 -3 59 0
-33 51 74 0
-63 -73 12 0
-62 -24 49 0
2 71 -12 0
-6 65 -70 0
38 40 67 0
-58 6 32 0
-7 57 -61 0
-42 36 69 0
4 -22 -53 0
52 -38 66 0
-25 -37 13 0
8 7 38 0
57 74 -14 0
69 -56 -32 0
-4 -28 -40 0
68 8 -36 0
75 -25 -70 0
-26 39 -13 0
-20 -60 -33 0
-18 -46 72 0
-41 -28 34 0
64 25 70 0
73 17 -49 0
-63 67 -8 0
71 -41 24 0
-38 -71 22 0
21 62 19 0
-65 54 -2 0
-8 62 -30 0
-3 42 -53 0
-15 -60 -71 0
-17 -40 33 0
18 -1 58 0
-63 -19 66 0
-35 8 25 0
-13 64 -40 0
54 10 -68 0
-71 23 -61 0
45 74 70 0
-25 41 -7 0
-61 -60 -57 0
-63 23 47 0
-53 -75 -29 0
-54 61 15 0
-51 -6 44 0
-50 -20 10 0
6 2 32 0
-30 -65 -67 0
7 54 16 0
-54 40 -2 0
-71 55 41 0
-1 51 60 0
39 14 24 0
-10 -62 -33 0
-14 -41 -38 0
27 68 -1 0
-46 60 -17 0
-33 -24 -52 0
-3 75 68 0
-30 13 -53 0
72 -39 -31 0
22 -51 -53 0
-23 30 38 0
-62 -44 -25 0
65 6 -17 0
-12 -59 27 0
-66 -19 -34 0
61 58 -15 0
62 50 73 0
-64 -2 -23 0
66 7 -44 0
74 -33 29 0
-69 -37 -49 0
-57 -7 67 0
-35 -50 46 0
-38 -47 -17 0
-38 -13 -56 0
37 -36 7 0
25 50 21 0
42 25 55 0
59 57 61 0
-51 -30 54 0
75 6 24 0
-46 22 -7 0
33 14 27 0
-30 -34 33 0
14 15 -46 0
69 -25 30 0
67 -54 -63 0
58 -75 -66 0
62 40 -28 0
9 37 -59 0
36 6 14 0
29 53 36 0
-19 75 -74 0
-31 75 24 0
24 -48 -30 0
33 59 -56 0
23 58 18 0
64 37 -45 0
-72 4 39 0
-41 46 -60 0
-8 -29 -35 0
-25 11 -51 0
12 14 -46 0
64 -45 -34 0
69 32 -58 0
23 24 40 0
-40 -6 53 0
-68 -37 -71 0
-4 62 -29 0
-38 -20 -70 0
50 16 5 0
66 -25 4 0
-71 -47 -58 0
27 10 61 0
-46 -35 69 0
-17 2 -1 0
-19 -48 -17 0
-7 -58 -18 0
-46 27 -3 0
-63 4 -73 0
51 -10 48 0
22 -61 -53 0
-7 5 43 0
47 -48 -13 0
2 5 61 0
-70 -3 -53 0
-59 -2 32 0
38 61 4 0
21 -41 -35 0
60 55 -33 0
1 20 60 0
-73 -64 59 0
61 67 73 0
-57 44 31 0
12 2 -55 0
-57 -42 -36 0
72 45 -52 0
-7 34 -56 0
-19 20 74 0
20 70 69 0
14 -75 48 0
-6 -48 -31 0
51 -53 20 0
-14 -48 -75 0
-18 3 55 0
22 49 -28 0
-48 -6 -61 0
-25 -43 69 0
15 -72 48 0
-67 -60 -10 0
46 18 23 0
12 17 -68 0
54 32 12 0
-32 49 16 0
6 -57 44 0
9 -42 -11 0
60 -28 19 0
71 -10 5 0
-32 22 35 0
15 -45 -66 0
44 -6 58 0
8 40 -21 0
-23 -42 -20 0
31 24 15 0
8 -28 -53 0
19 6 27 0
-37 61 -31 0
-26 57 -60 0
35 9 66 0
47 53 51 0
67 -42 3 0
-62 72 27 0
-29 -65 -13 0
31 54 11 0
39 40 58 0
-12 -7 -59 0
-57 -11 -68 0
-60 -8 -20 0
19 22 -59 0
-13 -51 -2 0
45 67 -73 0
-75 -63 70 0
-19 18 -17 0
23 -15 33 0
46 -59 40 0
-67 -44 -26 0
-66 60 35 0
-47 -46 -58 0
-31 24 -29 0
10 18 -68 0
-75 -2 -38 0
-10 -21 13 0

c GPT solve time: 0.00 seconds

[Error] This model is only supported in v1/responses and not in v1/chat/completions.
