c Random 3-SAT
c alpha=3.0, N=75, L=225, instance=18
p cnf 75 225
6 45 57 0
16 -34 -5 0
-3 -2 -64 0
-9 -38 -75 0
-2 -15 -49 0
-31 71 -48 0
-3 -35 -29 0
-23 -9 66 0
70 9 -29 0
57 -41 44 0
-23 49 56 0
58 69 -53 0
-18 10 2 0
-27 -57 30 0
72 43 22 0
-3 -65 24 0
26 53 -48 0
12 28 -63 0
56 -49 -46 0
15 65 28 0
-49 24 70 0
-35 -8 -11 0
-65 -31 -30 0
47 30 59 0
-12 15 2 0
27 -57 8 0
55 -25 27 0
14 46 39 0
-55 42 1 0
-61 -1 -16 0
60 -75 -53 0
-6 -10 -43 0
-30 65 38 0
68 -7 -72 0
-36 -40 29 0
70 -17 -18 0
-73 61 8 0
-1 37 -14 0
-59 72 -47 0
61 56 75 0
58 -1 33 0
-45 -43 58 0
64 20 16 0
24 67 -56 0
-72 -19 -12 0
-62 68 28 0
-65 -52 -17 0
25 -13 51 0
33 47 -39 0
-17 14 42 0
44 -43 39 0
33 55 18 0
-54 -25 6 0
49 15 4 0
60 -61 -72 0
-69 -32 29 0
50 -57 -58 0
12 27 13 0
28 -16 -41 0
25 -56 -65 0
11 43 52 0
-26 -31 -3 0
54 43 -71 0
4 32 61 0
29 70 -46 0
-28 52 17 0
-2 -68 66 0
-3 -40 33 0
-21 -64 49 0
53 -11 68 0
68 23 -64 0
-21 53 -4 0
-59 -5 -9 0
-30 -19 -27 0
-54 -33 44 0
46 45 19 0
12 -5 52 0
-5 49 -29 0
35 -59 -74 0
-70 49 -51 0
-50 23 40 0
-21 34 -33 0
60 11 -13 0
21 -68 -48 0
-17 -62 -35 0
60 33 -20 0
23 58 -1 0
-35 -56 46 0
71 -18 65 0
16 -51 -9 0
22 -40 53 0
-57 -60 7 0
51 -70 42 0
63 -33 -46 0
-64 30 28 0
45 -18 -47 0
-18 42 43 0
33 -75 -35 0
-53 57 27 0
-49 -66 48 0
75 -61 -52 0
-53 6 -5 0
71 59 21 0
59 54 32 0
39 38 -43 0
54 -40 -39 0
75 -47 67 0
61 10 14 0
-7 -35 -15 0
-41 -38 33 0
74 70 -59 0
-41 71 14 0
-48 -40 38 0
41 -38 13 0
-65 41 -26 0
-27 10 64 0
9 -68 59 0
-18 31 54 0
19 63 -41 0
-13 -56 -25 0
-19 -53 -18 0
14 30 4 0
-72 16 36 0
-17 -31 -23 0
38 -72 -63 0
-74 52 -10 0
-28 58 -18 0
30 66 -19 0
40 33 -60 0
-69 -32 -66 0
57 -9 45 0
36 26 7 0
31 1 24 0
15 -26 60 0
-3 -68 -16 0
-65 -59 -66 0
47 -38 21 0
-57 -5 -22 0
37 -34 66 0
45 -8 51 0
58 -13 37 0
49 -13 61 0
16 -38 31 0
-29 66 -25 0
-17 45 30 0
-25 19 27 0
7 29 -38 0
48 15 -7 0
1 46 32 0
46 -74 -53 0
-1 54 33 0
2 -73 -7 0
57 42 36 0
-14 -28 6 0
-48 22 8 0
-38 -13 72 0
-57 -28 63 0
-20 24 -16 0
3 -70 9 0
15 -75 -22 0
-75 -57 14 0
21 -60 48 0
1 50 20 0
-53 -1 72 0
-27 9 30 0
-61 -47 -74 0
-11 -25 63 0
5 -63 -22 0
29 -63 33 0
-27 -9 -65 0
-63 -69 7 0
-19 -43 -45 0
56 -9 -29 0
49 -9 -74 0
-63 23 69 0
14 57 -16 0
36 64 58 0
70 19 -69 0
-51 -68 -58 0
-39 -61 -29 0
55 8 -45 0
30 13 -54 0
69 -45 25 0
-71 -72 75 0
18 10 -23 0
-67 -42 25 0
5 41 11 0
-7 16 51 0
31 10 9 0
31 -4 14 0
73 -14 -60 0
-6 11 -7 0
-23 -6 46 0
1 66 -55 0
24 2 52 0
-34 -30 35 0
-28 41 42 0
23 25 43 0
-27 56 12 0
57 5 -63 0
30 26 72 0
-8 57 -1 0
73 -67 -6 0
6 -15 -12 0
-35 46 -68 0
-12 -28 21 0
35 34 -67 0
36 31 -28 0
-37 9 -3 0
-38 63 13 0
-27 -40 -12 0
-19 75 -27 0
-25 -49 54 0
66 9 -52 0
-35 13 -27 0
-70 -65 -54 0
-31 -48 30 0
45 -52 -27 0
-32 67 55 0
-28 -34 52 0
-36 -12 21 0
74 -49 54 0
64 -70 -65 0
-7 47 -27 0
10 -22 -72 0

c GPT solve time: 0.00 seconds

[Error] This model is only supported in v1/responses and not in v1/chat/completions.
