c Random 3-SAT
c alpha=3.0, N=75, L=225, instance=13
p cnf 75 225
-18 -13 -60 0
-18 -68 -61 0
55 -44 -75 0
-34 -2 -49 0
47 -5 51 0
-31 19 -26 0
58 -19 56 0
-32 -47 -75 0
28 -64 8 0
31 -21 64 0
-11 19 72 0
-58 -67 -43 0
-26 43 6 0
3 -10 12 0
8 18 -41 0
55 -58 28 0
11 30 42 0
-68 42 -50 0
-37 -61 74 0
17 -60 -54 0
-38 29 -48 0
-52 -14 -10 0
57 11 71 0
9 -53 57 0
38 -26 70 0
-44 55 64 0
-6 -61 -14 0
-30 34 66 0
32 -63 65 0
-63 -23 42 0
-38 -35 -65 0
-46 2 4 0
43 -24 42 0
28 -39 42 0
21 -19 -34 0
-66 -17 -59 0
-54 -37 -61 0
-37 73 56 0
43 20 -62 0
17 -5 -18 0
-9 -40 -59 0
27 24 -44 0
-31 -29 -74 0
72 -40 41 0
61 49 -60 0
13 47 35 0
-1 12 -59 0
37 -70 -56 0
-65 10 58 0
-13 -30 -50 0
42 18 -33 0
-71 6 -36 0
-35 42 16 0
-44 64 -40 0
-37 -42 24 0
-43 66 -60 0
-24 46 67 0
-36 7 33 0
20 -37 46 0
31 -3 -11 0
14 -29 -68 0
50 39 5 0
-2 10 30 0
65 7 -44 0
10 -27 -51 0
13 28 29 0
50 20 -71 0
59 34 26 0
-72 -28 10 0
51 33 -74 0
13 39 69 0
-9 60 30 0
18 42 -4 0
52 -6 -36 0
65 -49 -41 0
-59 -48 5 0
26 61 -38 0
-54 -25 -5 0
20 -58 -37 0
17 -47 -26 0
-54 -11 72 0
-64 59 37 0
49 -67 65 0
-40 -15 48 0
33 -67 57 0
-21 -35 5 0
-69 -60 42 0
41 -62 48 0
-39 -45 -16 0
-64 13 -51 0
-59 -70 45 0
-3 -46 -62 0
46 -16 25 0
-19 46 67 0
-22 -5 -33 0
64 72 23 0
-17 -62 -67 0
-38 -54 -31 0
-57 65 39 0
18 -44 -31 0
53 -48 64 0
-75 -21 -45 0
31 -21 53 0
27 -36 -50 0
68 72 -39 0
49 -40 -5 0
62 37 -64 0
5 -30 8 0
18 -9 -37 0
47 -64 -13 0
-20 -48 40 0
64 33 13 0
-72 12 -53 0
58 -9 -62 0
-15 -56 58 0
-5 70 -31 0
-59 64 -6 0
-63 -29 62 0
-42 -22 36 0
59 23 -25 0
47 -52 18 0
58 -12 8 0
-53 48 -14 0
65 56 17 0
73 75 -1 0
-72 75 54 0
42 -2 44 0
-23 65 47 0
52 -30 -67 0
-71 -16 34 0
-10 55 39 0
-1 28 26 0
-59 18 -28 0
-46 9 -69 0
63 -65 -60 0
-71 -14 23 0
-73 4 -19 0
59 45 -63 0
43 -57 -65 0
29 49 -74 0
48 -20 40 0
-40 -56 -28 0
-22 -49 -66 0
62 -37 -57 0
39 15 45 0
-28 -57 -73 0
49 -34 48 0
11 -12 -65 0
66 35 -21 0
-61 40 46 0
-63 56 -4 0
-17 -6 46 0
60 -39 -30 0
-37 32 -2 0
-8 -57 52 0
-15 68 -51 0
-60 38 -22 0
74 48 28 0
73 -55 35 0
49 -6 -25 0
63 24 -49 0
74 -53 -40 0
35 -27 65 0
10 66 44 0
-54 49 23 0
16 -42 -47 0
-32 -40 -34 0
12 36 53 0
58 -62 60 0
59 -66 -1 0
60 45 -56 0
-49 5 -46 0
-26 12 10 0
63 59 22 0
32 -18 37 0
4 20 -9 0
72 -32 -35 0
-53 -66 -9 0
51 -50 44 0
12 -13 32 0
57 -46 13 0
34 12 57 0
-52 -73 -17 0
36 -1 -68 0
56 36 75 0
10 -2 46 0
23 -28 67 0
-36 -31 -65 0
53 -38 64 0
-66 -41 54 0
-2 -19 -52 0
-15 69 -24 0
37 -15 -19 0
30 16 -75 0
-45 23 -24 0
-33 -6 63 0
72 33 75 0
-10 -18 -4 0
65 64 -19 0
6 -64 45 0
27 -54 22 0
-32 29 -75 0
-10 -40 -15 0
35 -36 31 0
-47 -1 -17 0
-17 63 45 0
-29 -75 -23 0
12 -26 17 0
-6 44 -61 0
55 10 -29 0
27 -22 -10 0
14 53 -28 0
20 -51 -34 0
38 67 -21 0
5 -51 -73 0
1 63 6 0
13 49 -52 0
-60 38 -49 0
-62 -48 36 0
4 -48 46 0
11 75 35 0
32 -39 71 0
28 74 -19 0
-60 -8 -46 0
-29 63 11 0

c GPT solve time: 0.00 seconds

[Error] Unsupported parameter: 'max_tokens' is not supported with this model. Use 'max_completion_tokens' instead.
