c Random 3-SAT
c alpha=3.0, N=75, L=225, instance=1
p cnf 75 225
-62 41 -4 0
27 24 -14 0
19 -71 -23 0
56 20 36 0
-2 74 15 0
71 -37 -25 0
-52 -8 -16 0
-64 -25 17 0
-40 -26 -35 0
2 -75 -73 0
63 32 -12 0
15 -17 62 0
31 57 72 0
22 18 -1 0
-15 39 55 0
74 -13 21 0
64 14 19 0
30 -32 -20 0
-24 28 62 0
64 -12 -36 0
-54 -40 65 0
38 58 16 0
51 -38 31 0
-7 -36 46 0
-50 4 -65 0
42 50 -63 0
22 11 -27 0
-26 -30 11 0
-54 49 -46 0
62 -71 57 0
13 -72 -20 0
-4 29 59 0
-10 -50 20 0
51 -35 20 0
-29 65 -31 0
-11 67 30 0
-7 2 -63 0
73 26 66 0
-72 -27 30 0
7 29 25 0
-49 -47 -8 0
-31 63 -9 0
-73 19 -24 0
-18 67 9 0
-66 -8 57 0
70 25 68 0
-11 -63 5 0
-46 24 51 0
11 -28 33 0
-52 -25 57 0
-1 32 5 0
48 -56 33 0
45 19 -33 0
-38 -40 18 0
50 72 4 0
34 5 -65 0
-68 -52 -65 0
21 61 8 0
-17 -59 -54 0
-7 -22 25 0
-14 -62 43 0
-7 -24 32 0
12 27 -51 0
-19 -24 -23 0
59 -56 -54 0
-45 59 46 0
-8 3 -58 0
-43 -14 30 0
-11 -34 -51 0
-37 -75 -35 0
22 66 42 0
15 -71 -17 0
-34 74 -33 0
36 33 -47 0
-67 47 44 0
72 -9 -30 0
-68 -1 66 0
6 -50 -57 0
39 64 -42 0
33 -21 -64 0
35 55 66 0
-60 -18 31 0
66 -15 40 0
63 -62 -17 0
20 -24 65 0
-48 -43 75 0
13 59 46 0
24 -4 -59 0
-50 -17 -3 0
55 38 26 0
46 62 -42 0
12 -63 37 0
65 33 -45 0
44 51 -72 0
-14 -27 -41 0
13 -16 9 0
42 -16 -30 0
-15 -8 -6 0
-70 -63 -67 0
50 74 -13 0
63 -43 -42 0
-3 -36 12 0
-32 -13 -1 0
31 47 62 0
-45 47 -5 0
41 -62 74 0
52 -75 49 0
74 40 8 0
-49 -54 36 0
-35 3 -69 0
4 -27 16 0
54 48 -15 0
-4 13 -73 0
66 10 -23 0
52 -44 -68 0
64 69 -8 0
14 -41 -58 0
-34 -70 75 0
25 -31 -26 0
-72 24 35 0
-57 39 -72 0
29 39 62 0
-63 48 55 0
13 -58 59 0
58 -31 -47 0
66 26 22 0
57 -23 -7 0
75 -24 -29 0
-38 29 -24 0
-39 47 52 0
56 75 59 0
51 19 -71 0
22 -52 6 0
9 -46 -3 0
32 51 -25 0
-49 -45 -2 0
51 46 -47 0
36 -61 21 0
2 61 75 0
25 5 12 0
31 -48 -68 0
-70 -56 29 0
38 -40 -54 0
37 7 75 0
62 43 -28 0
-47 61 7 0
-30 22 24 0
8 31 -41 0
-34 -6 -40 0
27 52 55 0
48 22 59 0
12 21 1 0
-45 -66 18 0
-21 -74 22 0
-35 64 60 0
67 -8 75 0
-19 20 40 0
-57 56 -39 0
-68 61 65 0
32 21 44 0
-54 -1 -37 0
48 -55 32 0
-17 -61 56 0
-43 71 10 0
-35 51 19 0
25 19 -49 0
-48 -2 -71 0
-15 23 -25 0
-50 -13 -69 0
-12 -29 24 0
30 61 15 0
47 -61 -57 0
35 29 7 0
-47 6 -31 0
-3 40 50 0
-4 70 -32 0
-69 49 6 0
17 37 -26 0
-45 15 7 0
44 -8 -51 0
-33 53 11 0
27 -14 4 0
-70 3 35 0
-16 -20 -4 0
19 -62 1 0
11 14 -27 0
-58 23 4 0
37 -61 -27 0
-12 3 53 0
17 -68 6 0
43 26 71 0
62 7 -58 0
-67 53 -57 0
-53 20 -28 0
10 -45 -51 0
-17 71 -33 0
48 13 -15 0
-27 58 33 0
74 -4 75 0
-5 -54 63 0
43 10 -68 0
-55 39 56 0
19 -4 58 0
24 30 42 0
71 -4 39 0
-3 -32 -61 0
-19 -27 25 0
-6 21 -37 0
12 65 17 0
24 48 -21 0
-48 -53 51 0
73 -72 -3 0
-36 -74 18 0
-27 -26 -20 0
-56 65 63 0
-10 23 -9 0
-5 -28 -8 0
50 46 3 0
7 -38 -34 0
-40 68 11 0
43 27 12 0
22 -18 32 0
30 -25 21 0
12 58 6 0
15 12 -46 0

c GPT solve time: 0.00 seconds

[Error] Unsupported parameter: 'max_tokens' is not supported with this model. Use 'max_completion_tokens' instead.
