c Random 3-SAT
c alpha=3.5, N=75, L=262, instance=1
p cnf 75 262
50 -59 -9 0
29 38 -52 0
-23 -42 -67 0
-56 75 -49 0
44 -35 36 0
49 56 -48 0
-43 56 51 0
56 -55 13 0
36 45 59 0
74 75 54 0
59 74 23 0
53 -20 49 0
-43 29 27 0
-23 -13 -16 0
-52 -35 48 0
-54 -1 15 0
-9 -35 -25 0
39 21 67 0
-17 46 -65 0
14 49 -34 0
21 24 46 0
-13 57 -6 0
-47 -70 -60 0
7 -35 -33 0
23 -40 55 0
70 18 2 0
31 -59 2 0
-72 38 48 0
-17 -10 8 0
69 34 -25 0
-14 22 -60 0
-74 -44 38 0
65 55 8 0
21 -18 40 0
1 48 3 0
-1 71 3 0
16 -61 -47 0
1 20 -60 0
-72 -52 -14 0
30 36 -19 0
30 44 -27 0
-46 44 -14 0
-62 -1 32 0
-28 75 2 0
63 -51 -57 0
3 -66 -18 0
-28 31 37 0
-32 -49 -45 0
-20 44 37 0
-11 51 36 0
4 -68 69 0
22 -34 -46 0
-37 6 -75 0
60 -41 -14 0
24 -48 -68 0
52 -34 -8 0
-16 23 -55 0
54 7 19 0
-68 -73 -20 0
34 56 -41 0
56 25 -14 0
13 -43 -51 0
-42 27 11 0
-45 -6 58 0
8 -64 75 0
42 -36 44 0
73 47 -66 0
32 -67 18 0
-5 37 -6 0
-37 45 -48 0
-41 -66 50 0
-17 -73 44 0
13 -38 -6 0
44 -29 -64 0
-74 4 -71 0
36 9 33 0
19 -54 70 0
-57 -72 21 0
33 -42 -30 0
-22 4 -36 0
34 21 38 0
52 4 30 0
43 -46 -22 0
-38 -64 -42 0
-72 67 26 0
-28 -55 -47 0
27 58 60 0
-11 54 39 0
-36 31 -72 0
7 16 -27 0
32 -11 30 0
-29 -15 -9 0
51 50 -20 0
-13 -54 -3 0
-36 31 5 0
14 29 73 0
74 -17 -64 0
69 -65 1 0
-27 -30 -73 0
9 -63 6 0
-5 -69 60 0
56 25 22 0
-20 25 69 0
-3 -34 -65 0
32 46 -34 0
9 12 67 0
57 35 -72 0
35 3 11 0
-42 -51 39 0
-35 -54 -45 0
49 -23 18 0
-44 21 -55 0
-63 43 1 0
23 -10 39 0
-36 -69 40 0
36 -65 15 0
65 -32 -36 0
-29 63 27 0
43 49 45 0
32 -55 -73 0
-9 53 -28 0
68 75 66 0
75 4 74 0
-17 -50 67 0
-12 -48 29 0
27 -53 -24 0
75 -74 -17 0
19 53 -64 0
64 -36 -44 0
-40 -30 17 0
-10 -21 41 0
-4 -38 34 0
15 -21 -54 0
-55 -11 -36 0
-48 37 -4 0
-44 22 -63 0
20 45 -57 0
-21 61 64 0
-42 -30 -59 0
-11 -72 33 0
43 -13 -65 0
-1 50 -41 0
-52 -15 -12 0
-51 -69 -68 0
63 44 5 0
29 30 -2 0
-8 26 -32 0
-27 12 -57 0
-52 14 -61 0
31 -4 68 0
11 -63 -56 0
-11 58 46 0
-9 -7 -56 0
-35 -21 75 0
-54 8 -48 0
-28 14 -59 0
21 -70 -26 0
-35 18 4 0
-3 38 12 0
-54 -70 19 0
-29 -71 -18 0
16 -1 -26 0
-64 -22 20 0
54 17 15 0
-22 50 -72 0
12 -59 48 0
27 -17 -2 0
29 51 -5 0
70 20 31 0
-51 20 -48 0
-72 30 -62 0
9 -38 -69 0
-59 -14 -20 0
-16 -73 -35 0
41 -33 68 0
66 75 32 0
70 -16 4 0
72 34 49 0
63 -45 -40 0
-52 41 56 0
9 12 18 0
4 -62 -31 0
48 35 -23 0
37 74 -57 0
28 -55 67 0
5 27 -15 0
48 63 -12 0
51 33 -18 0
49 17 61 0
73 -28 7 0
13 19 41 0
-30 51 -3 0
27 -54 -15 0
12 39 -41 0
-50 -70 -43 0
38 -63 64 0
-59 41 43 0
34 -31 -12 0
-5 -41 -25 0
25 33 10 0
61 32 -73 0
1 17 -26 0
7 40 50 0
-39 30 14 0
-44 46 60 0
44 -29 -38 0
37 53 -23 0
43 -32 -4 0
60 37 -75 0
38 68 50 0
-57 12 10 0
-39 -13 35 0
-43 33 35 0
12 -40 11 0
-72 59 -63 0
34 -67 -26 0
-42 46 2 0
48 -17 35 0
-1 29 64 0
-55 -66 43 0
5 -25 -65 0
-12 -53 -31 0
72 56 46 0
30 40 -60 0
-13 -73 75 0
61 -39 47 0
-3 65 -49 0
-61 -72 -14 0
-68 -11 -67 0
74 -1 -20 0
20 -30 43 0
74 -41 -22 0
20 -49 6 0
-61 -12 58 0
46 -23 -2 0
35 74 20 0
56 -5 -75 0
15 -23 -61 0
-6 56 -45 0
-28 23 27 0
-4 74 25 0
-25 2 55 0
-33 53 45 0
25 27 -2 0
51 -68 1 0
-75 -37 -45 0
-43 -15 40 0
-63 53 -75 0
-3 63 49 0
47 -73 -23 0
-25 -23 35 0
19 -34 51 0
-16 14 -71 0
-7 67 57 0
-73 48 -5 0
-60 50 73 0
-11 -26 -33 0
4 -49 46 0
65 -20 13 0
47 33 -25 0
57 -27 -7 0
-28 69 13 0

c GPT solve time: 0.00 seconds

[Error] Unsupported parameter: 'max_tokens' is not supported with this model. Use 'max_completion_tokens' instead.
