c Random 3-SAT
c alpha=3.5, N=75, L=262, instance=3
p cnf 75 262
-33 -49 -18 0
-5 33 -63 0
70 13 -57 0
-57 8 39 0
30 10 -43 0
74 61 -73 0
44 18 56 0
-25 52 -56 0
-74 -65 -2 0
44 -33 -74 0
-13 -28 57 0
-20 31 -54 0
41 71 73 0
-47 -16 32 0
28 -62 52 0
-12 30 4 0
-65 38 71 0
-65 57 32 0
32 26 -60 0
-29 -59 -27 0
62 28 2 0
-52 15 38 0
-34 72 58 0
17 22 59 0
-24 -29 39 0
-67 56 57 0
-13 37 72 0
28 -24 -71 0
-31 -26 6 0
19 53 40 0
30 39 -43 0
-26 62 -23 0
-64 -51 -5 0
-45 13 -15 0
-25 -60 -67 0
-7 -60 -39 0
30 -26 4 0
72 56 43 0
-17 -41 42 0
68 27 -74 0
-59 4 -52 0
4 60 -51 0
66 17 -30 0
4 -33 -30 0
-74 48 -36 0
-54 61 66 0
-22 -52 -29 0
-16 27 62 0
37 -35 46 0
-73 27 -18 0
53 -69 -60 0
-33 -34 -48 0
48 67 -39 0
-16 50 70 0
-47 -39 49 0
37 67 68 0
-4 5 -49 0
-46 -31 -73 0
-41 58 13 0
13 -62 -73 0
43 -63 74 0
-34 -54 -69 0
7 54 1 0
56 5 58 0
-5 63 7 0
66 -74 -61 0
-35 -6 28 0
-28 -63 20 0
66 29 39 0
-65 60 -28 0
-23 48 -4 0
-66 -13 -73 0
57 -55 47 0
39 38 -64 0
3 10 16 0
73 2 46 0
13 60 68 0
44 -68 -74 0
-25 23 6 0
-9 -12 -58 0
48 -51 44 0
-67 -60 -63 0
60 52 -44 0
-3 -19 12 0
20 65 1 0
27 -28 -36 0
50 47 48 0
-49 -4 11 0
-21 -67 20 0
-39 -69 -37 0
3 5 -71 0
28 56 -53 0
44 14 46 0
-18 4 -2 0
-42 -44 21 0
13 5 53 0
-65 -31 53 0
38 16 20 0
-60 36 43 0
9 55 52 0
32 -1 -75 0
42 36 20 0
52 69 45 0
2 66 -71 0
14 38 -51 0
17 52 5 0
14 -27 53 0
-55 -66 -29 0
-54 -50 -74 0
-20 -16 3 0
25 55 29 0
-31 -46 9 0
-27 -28 10 0
22 -20 62 0
30 49 -45 0
-62 -24 34 0
22 56 60 0
-65 -9 -5 0
-63 -4 27 0
47 -55 53 0
46 35 -28 0
-35 21 23 0
-71 24 45 0
75 50 -31 0
-12 -56 -50 0
-62 28 34 0
-56 25 -42 0
-24 -3 63 0
32 -72 -13 0
-53 18 50 0
-73 -72 60 0
72 37 29 0
-39 -53 33 0
-35 12 -55 0
16 13 -34 0
-39 10 14 0
42 41 58 0
-38 -7 -26 0
21 -33 -56 0
-4 -32 53 0
-60 11 -22 0
11 -17 74 0
57 11 -68 0
60 59 36 0
-23 -43 55 0
61 -71 72 0
4 -11 -62 0
41 63 -39 0
-34 -30 -48 0
29 31 41 0
27 17 -44 0
62 74 61 0
48 66 -68 0
-72 75 52 0
-20 -49 -66 0
-66 -64 6 0
-29 48 18 0
42 40 28 0
-51 -16 15 0
69 -39 14 0
-75 11 32 0
11 -15 -48 0
28 -23 -63 0
16 -64 3 0
20 -74 73 0
-75 -58 -48 0
-67 -4 16 0
44 39 8 0
-52 28 68 0
46 -13 56 0
60 -53 -18 0
-51 72 -1 0
54 -55 -73 0
-61 69 -58 0
70 -9 47 0
-27 56 -71 0
-66 -21 -35 0
21 -16 65 0
-35 -62 26 0
50 14 -15 0
-48 -28 -75 0
-61 3 -56 0
48 -69 17 0
66 1 -34 0
-67 -30 -32 0
35 58 56 0
41 49 59 0
18 -29 35 0
18 54 -4 0
64 29 37 0
-40 2 60 0
65 -67 -10 0
3 -5 -44 0
69 -56 63 0
-41 -24 17 0
-35 -26 48 0
-47 -5 20 0
64 24 36 0
25 -28 -19 0
71 3 -7 0
-31 46 -4 0
57 -50 -28 0
34 6 -10 0
39 47 -33 0
71 -1 33 0
-5 -21 26 0
-1 56 52 0
-8 75 38 0
5 13 43 0
-41 -39 20 0
65 14 30 0
2 -67 7 0
-11 61 75 0
5 20 22 0
55 -52 60 0
-69 72 57 0
-43 14 61 0
2 -52 -21 0
-69 9 12 0
-69 -4 -22 0
-38 -10 44 0
-59 8 -70 0
-37 -68 -21 0
11 -73 -29 0
-1 -22 58 0
-74 -31 36 0
-27 29 -47 0
-15 14 -8 0
5 2 34 0
42 19 -56 0
55 54 73 0
74 -57 -46 0
26 73 -23 0
-20 7 -34 0
17 31 -42 0
-40 -10 -14 0
-55 -57 13 0
3 7 35 0
-74 60 -17 0
-22 -50 -5 0
55 -60 34 0
33 11 4 0
64 61 4 0
-43 -3 -67 0
71 -65 43 0
-71 56 -67 0
-25 -68 -52 0
-6 -36 -15 0
-43 67 73 0
4 28 -54 0
-73 33 -38 0
-59 60 10 0
-31 70 56 0
-25 74 -14 0
53 43 -22 0
-73 -66 -5 0
34 -11 -22 0
49 14 5 0
4 -5 -46 0
-64 9 -7 0
-26 3 29 0
16 10 -57 0

c GPT solve time: 0.00 seconds

[Error] Unsupported parameter: 'max_tokens' is not supported with this model. Use 'max_completion_tokens' instead.
