c Random 3-SAT
c alpha=3.0, N=75, L=225, instance=8
p cnf 75 225
-59 25 -69 0
41 53 -51 0
-17 56 -66 0
70 -66 49 0
-29 27 67 0
-34 37 -1 0
-66 63 24 0
63 -7 37 0
-26 -8 74 0
53 -28 -10 0
-56 33 5 0
-5 41 51 0
22 50 52 0
-71 61 46 0
-7 -69 64 0
44 -60 71 0
-74 -73 37 0
-26 -75 -61 0
48 -16 -71 0
-8 -64 16 0
32 -50 -54 0
-67 -64 -65 0
39 41 -36 0
3 26 65 0
-46 10 62 0
42 -41 -15 0
59 20 -13 0
16 4 -37 0
50 -74 21 0
-55 72 -25 0
-51 58 4 0
-16 44 45 0
36 6 -65 0
-14 48 -46 0
50 -47 -37 0
-38 21 55 0
44 -34 21 0
-18 -21 8 0
52 74 -4 0
69 -59 -5 0
-59 4 -13 0
-70 11 56 0
67 64 -10 0
49 -14 -56 0
26 -55 -6 0
2 -38 -22 0
51 -38 57 0
65 -43 31 0
-1 -53 -23 0
51 -23 36 0
53 23 -26 0
-31 -59 53 0
-27 -61 -9 0
23 -40 51 0
17 -44 34 0
-3 -36 -6 0
18 -39 -8 0
-26 -55 73 0
-29 -46 44 0
75 20 -7 0
-56 63 18 0
-62 -67 -5 0
-47 26 -40 0
-31 12 -8 0
63 -42 1 0
64 -73 -7 0
-22 -5 -42 0
43 -3 -70 0
-69 -67 -43 0
-33 -35 -53 0
-1 -61 6 0
21 40 -15 0
-44 58 62 0
-31 -68 32 0
-20 -21 -2 0
-11 51 -72 0
-52 -61 34 0
-58 22 39 0
-53 14 -26 0
39 -11 35 0
46 -25 -37 0
4 -48 -50 0
58 -38 -60 0
8 -52 26 0
-8 -19 -9 0
4 -70 -57 0
-47 36 23 0
-32 52 -48 0
-12 -54 48 0
30 22 -37 0
26 25 -57 0
67 -9 -72 0
13 -42 31 0
10 58 -71 0
36 -39 -8 0
-21 -74 12 0
8 53 29 0
17 -54 4 0
24 40 56 0
-31 -32 -46 0
42 70 33 0
-64 -7 -31 0
34 35 -44 0
-19 -50 66 0
59 -60 6 0
11 -20 -43 0
10 -34 -63 0
-24 65 62 0
-13 -67 60 0
11 25 4 0
-9 -57 -48 0
42 -13 -59 0
-2 -59 62 0
24 28 11 0
71 29 -65 0
20 6 -1 0
-66 -19 42 0
35 42 -59 0
61 -13 -14 0
-60 -28 -10 0
-34 -19 20 0
65 -5 17 0
13 -72 49 0
12 -49 43 0
26 49 64 0
63 72 66 0
-28 21 -53 0
29 -57 -25 0
14 -57 63 0
-62 21 52 0
30 -39 -66 0
-47 45 -31 0
-26 -56 -19 0
51 66 35 0
-14 49 -66 0
-24 11 -25 0
53 -43 -40 0
-54 -33 -22 0
-40 -49 -6 0
-48 28 19 0
-50 -19 46 0
66 -33 -62 0
22 9 -3 0
25 74 -63 0
-57 24 51 0
74 25 -33 0
23 -20 -14 0
-22 1 66 0
-20 37 -4 0
-39 8 35 0
40 59 -33 0
11 8 -40 0
-11 -2 -73 0
-58 71 42 0
24 41 61 0
13 -2 58 0
32 1 -31 0
42 -8 60 0
58 -29 -59 0
29 68 -16 0
-42 21 -62 0
50 -28 -8 0
1 -22 -13 0
-70 68 -35 0
20 -40 15 0
5 -36 58 0
-1 -52 -31 0
74 -4 72 0
-57 7 30 0
59 48 37 0
-45 -1 -23 0
-22 23 72 0
31 -2 -48 0
10 57 -49 0
57 29 43 0
-49 26 45 0
-59 -65 -41 0
30 17 21 0
3 -21 5 0
71 20 68 0
-67 -20 -19 0
61 -33 28 0
75 -24 28 0
61 -40 -17 0
-58 -73 29 0
12 -8 68 0
-40 -7 -49 0
19 22 24 0
-27 -46 -18 0
43 60 13 0
-22 59 50 0
24 67 36 0
-63 37 -64 0
-47 -19 -59 0
21 66 36 0
-33 -54 8 0
1 -65 12 0
-62 -19 74 0
67 41 61 0
-45 20 14 0
61 -17 -7 0
-2 -46 -63 0
51 -24 -16 0
50 6 15 0
-55 -65 -24 0
47 -68 -37 0
12 -30 -62 0
35 39 -11 0
66 -65 -1 0
38 -17 14 0
38 -28 -29 0
-49 -1 24 0
20 -70 -7 0
73 -37 53 0
16 -67 -19 0
-37 36 73 0
-64 42 -67 0
17 -35 -1 0
75 -26 37 0
54 5 34 0
-11 33 -47 0
37 -24 -22 0
53 -33 -18 0
-22 -10 19 0
7 -57 -70 0

c GPT solve time: 0.00 seconds

[Error] Unsupported parameter: 'max_tokens' is not supported with this model. Use 'max_completion_tokens' instead.
