c Random 3-SAT
c alpha=4.0, N=75, L=300, instance=16
p cnf 75 300
38 -37 52 0
46 48 16 0
20 -19 -48 0
56 12 -19 0
6 29 -73 0
20 -43 38 0
67 38 -12 0
12 -34 63 0
-7 71 -62 0
-59 27 -49 0
18 -41 -11 0
-16 -32 -9 0
-70 74 57 0
72 13 -15 0
-59 1 -25 0
-25 -52 6 0
39 -8 -30 0
62 63 42 0
-18 16 -59 0
-44 26 71 0
60 -68 -66 0
-71 4 -6 0
-9 14 73 0
71 21 30 0
-72 54 17 0
2 -9 23 0
75 9 -4 0
-67 -6 66 0
-24 50 52 0
36 -27 -6 0
63 -17 -64 0
-10 -55 -27 0
70 -57 15 0
-66 -50 -7 0
-66 -2 35 0
-13 60 -57 0
63 60 29 0
26 -37 -65 0
-51 75 49 0
-10 3 57 0
38 -49 32 0
-8 31 10 0
50 -60 32 0
6 46 4 0
-52 68 -36 0
24 -44 -65 0
-68 53 -16 0
41 26 60 0
-64 -61 -31 0
-20 -19 60 0
-8 55 -33 0
61 -29 -50 0
4 -10 42 0
-67 4 -3 0
27 -1 -66 0
-31 -54 -15 0
-50 31 -73 0
4 60 -48 0
51 75 -74 0
-31 -49 28 0
7 -5 -20 0
-73 19 44 0
-18 -19 16 0
-59 29 -25 0
-75 10 7 0
30 26 3 0
-68 55 51 0
35 58 23 0
23 -28 14 0
-21 -40 57 0
-22 -52 24 0
-34 53 39 0
-9 2 11 0
-16 70 35 0
-20 64 -70 0
-14 48 -33 0
7 4 42 0
-5 -35 -72 0
-29 67 54 0
-35 -47 -9 0
-1 -71 5 0
-16 71 52 0
-36 -38 65 0
6 -21 7 0
-59 67 6 0
55 58 35 0
39 -72 -36 0
-56 71 -69 0
-42 -66 -44 0
-1 -57 -35 0
20 -8 22 0
18 -49 -50 0
39 61 -67 0
-39 -68 -19 0
15 61 -49 0
12 15 53 0
-5 -6 -48 0
11 -5 20 0
7 -51 48 0
-73 14 -64 0
29 -17 21 0
64 30 70 0
58 -33 -63 0
-59 -72 63 0
-42 -25 -16 0
-8 -43 -10 0
-45 67 29 0
12 -42 55 0
54 33 64 0
-40 39 -13 0
-48 54 -47 0
-37 45 -47 0
-45 -55 -75 0
-26 -21 -6 0
36 -51 55 0
63 -69 -37 0
-23 53 -29 0
50 11 -57 0
46 10 -31 0
-71 -45 18 0
30 -71 48 0
-72 16 -74 0
-9 31 -16 0
-64 20 21 0
30 25 69 0
43 8 -52 0
74 -60 -10 0
-28 -19 -8 0
-60 -46 5 0
-15 -26 -47 0
-64 46 -37 0
44 33 31 0
-74 36 10 0
50 33 -65 0
45 -33 -26 0
61 73 6 0
27 -6 34 0
7 10 -28 0
-22 38 -25 0
-60 -18 -9 0
-48 70 -28 0
31 5 -8 0
59 27 75 0
-7 -33 30 0
9 -61 -48 0
-57 37 -2 0
-50 -32 -73 0
29 -11 -6 0
-27 -16 -3 0
51 63 29 0
29 23 71 0
22 30 21 0
-49 -21 72 0
-57 -67 -16 0
48 65 9 0
-26 9 -21 0
5 -31 6 0
-4 -69 14 0
-39 -35 51 0
-74 73 1 0
62 12 -30 0
-36 -21 -66 0
-29 20 19 0
67 2 -4 0
-75 45 -46 0
-17 51 -63 0
2 51 58 0
-75 -23 45 0
53 71 1 0
30 1 -54 0
-73 -33 21 0
49 -67 -17 0
46 -44 -39 0
-42 -40 -15 0
-55 -12 30 0
48 -37 -71 0
2 -35 24 0
46 47 -28 0
-32 -65 -61 0
-34 -29 -12 0
56 52 67 0
-34 -67 -25 0
37 72 12 0
-5 38 -14 0
-24 -61 -38 0
-38 3 69 0
-51 31 -14 0
-26 -3 41 0
-64 25 -20 0
33 -62 48 0
-43 74 -31 0
-34 -55 15 0
-30 -42 19 0
-48 28 -71 0
10 -39 -45 0
-24 -17 -35 0
60 31 32 0
-32 20 43 0
-65 50 45 0
-25 -62 7 0
-50 -65 -40 0
14 49 -25 0
3 57 42 0
-46 74 -67 0
58 34 68 0
27 -73 -51 0
-19 -55 14 0
-49 -65 -58 0
-37 -26 39 0
52 -55 7 0
30 -68 42 0
-21 5 -58 0
-13 42 62 0
-75 -26 -20 0
-23 -5 9 0
-22 73 -16 0
-4 60 -39 0
-60 -64 25 0
-64 -47 19 0
-69 34 67 0
46 -75 8 0
-55 27 -49 0
57 72 29 0
-63 -15 -29 0
69 -56 -21 0
-38 -71 33 0
41 24 -46 0
45 5 21 0
-62 -54 -12 0
-53 41 68 0
-65 -44 57 0
-56 -43 -75 0
-28 52 61 0
-47 -36 29 0
-40 75 -69 0
-2 -20 50 0
66 -15 -64 0
-5 69 73 0
35 -53 10 0
-74 -6 -68 0
73 24 1 0
44 -11 61 0
44 6 29 0
-50 48 66 0
-22 36 35 0
71 -34 -31 0
-47 43 59 0
43 -46 -15 0
-26 74 19 0
53 -13 31 0
75 32 19 0
67 -3 17 0
-33 54 31 0
-13 36 -11 0
28 -2 47 0
18 37 -60 0
-6 19 16 0
13 11 -63 0
59 12 -17 0
-69 43 55 0
-20 41 -21 0
-40 -58 26 0
3 71 11 0
-46 -33 1 0
32 -20 45 0
-23 -45 75 0
-15 4 53 0
-1 -13 64 0
24 -43 53 0
21 -40 19 0
6 75 7 0
-26 -35 37 0
-70 59 2 0
10 -33 46 0
-25 13 -45 0
22 41 8 0
-41 -64 -39 0
51 19 -31 0
57 -44 -3 0
-39 -70 -49 0
69 59 -26 0
17 36 -74 0
-33 61 -62 0
46 -27 67 0
75 62 -68 0
-54 67 -14 0
-67 -23 4 0
-58 18 -19 0
17 67 18 0
72 49 -37 0
-59 -62 -19 0
56 59 -30 0
50 -51 66 0
73 50 25 0
-7 -42 1 0
-56 -52 57 0
23 -69 42 0
6 51 19 0
-14 68 74 0
54 -31 65 0

c GPT solve time: 1.34 seconds

* SATISFIABLE
* Number of branches: 132
* Number of conflicts: 57
