c Random 3-SAT
c alpha=4.5, N=75, L=337, instance=5
p cnf 75 337
-21 -73 43 0
29 -2 -45 0
14 -56 -71 0
47 51 -15 0
-66 -42 -9 0
58 9 73 0
63 -71 65 0
-26 20 -43 0
-60 -23 -27 0
73 -66 -10 0
27 -39 63 0
37 -16 -32 0
-66 -48 -51 0
48 -72 39 0
-17 67 33 0
-55 72 -61 0
52 55 -12 0
-71 -34 -40 0
68 -39 -48 0
14 -38 -30 0
14 61 28 0
-68 -3 -60 0
-49 22 -60 0
19 63 -72 0
36 45 -17 0
47 -60 49 0
32 44 -23 0
38 -35 -12 0
7 50 -14 0
-51 -38 -60 0
-22 64 68 0
-16 29 15 0
52 -26 -1 0
26 22 -68 0
-4 -32 -47 0
17 -72 36 0
-17 -67 3 0
-22 -55 36 0
31 -74 -51 0
-55 69 -59 0
-14 5 10 0
-48 -16 -69 0
20 -5 36 0
-47 -65 23 0
-3 -71 -26 0
-11 -48 56 0
66 60 -5 0
71 -46 -42 0
-20 -57 34 0
-19 -75 -49 0
50 55 -72 0
-38 45 -28 0
-68 36 12 0
-73 15 17 0
12 -4 -21 0
32 21 12 0
4 -33 -57 0
16 72 43 0
-18 -49 44 0
-13 68 -3 0
74 56 -26 0
-50 -28 -35 0
-56 -49 -66 0
-33 -41 -66 0
73 57 -32 0
-24 -49 25 0
42 -2 -60 0
-50 58 41 0
19 -50 -36 0
35 60 -37 0
70 -9 -64 0
-4 -58 -72 0
40 -17 54 0
49 69 60 0
39 -64 19 0
1 -74 19 0
-50 -18 -69 0
-28 -2 11 0
26 49 -18 0
14 -51 -5 0
-59 73 7 0
71 -18 62 0
-61 -6 54 0
-11 -31 -4 0
-57 2 35 0
28 -42 51 0
68 69 -37 0
40 -4 -73 0
-71 16 -24 0
-35 62 23 0
64 50 -48 0
-13 -72 63 0
-60 -57 6 0
-8 -12 -61 0
49 -37 73 0
-11 37 -57 0
-3 22 73 0
65 -37 -13 0
11 41 -39 0
-23 4 53 0
10 58 -5 0
-37 -50 20 0
20 -3 -68 0
-6 70 -8 0
-44 58 -35 0
18 -71 -44 0
28 -31 -46 0
50 69 -62 0
-17 -72 -10 0
-19 -59 10 0
-17 -38 -34 0
20 75 -53 0
-44 7 -4 0
-16 51 -64 0
-24 -26 34 0
-24 -36 61 0
11 -26 41 0
-60 -41 56 0
-1 70 -3 0
-15 -19 58 0
41 53 4 0
71 67 -30 0
-2 -19 -40 0
45 -44 -13 0
42 13 -4 0
-34 10 -31 0
23 40 37 0
47 55 -74 0
-63 -16 -74 0
-35 -63 -46 0
65 16 10 0
59 4 -62 0
65 69 -48 0
-63 -29 -71 0
-58 -53 7 0
-4 14 -62 0
58 -29 31 0
56 51 -75 0
-39 16 -11 0
-74 32 73 0
-24 -49 23 0
74 4 -6 0
3 -46 -23 0
-17 -22 -73 0
-19 17 -30 0
19 -13 11 0
-24 -4 74 0
14 13 30 0
64 -3 -6 0
-49 -39 2 0
-44 -46 28 0
22 -38 -10 0
-14 -10 17 0
-31 -2 -14 0
-29 42 -40 0
-19 61 -37 0
-40 11 55 0
-34 18 -44 0
-11 -74 35 0
-24 -53 25 0
53 31 -44 0
17 62 65 0
-55 50 -14 0
-59 -62 -51 0
-56 43 -3 0
-62 -61 -25 0
11 -17 -73 0
-53 16 -68 0
58 46 -40 0
-73 68 -56 0
-46 -2 -73 0
63 -52 71 0
41 55 -10 0
-46 -7 2 0
-2 38 -62 0
73 6 55 0
55 43 -19 0
-19 -45 -75 0
-41 -68 -43 0
-5 71 31 0
-69 -10 -30 0
-59 -27 -41 0
56 -19 51 0
27 5 21 0
-69 -47 45 0
12 -13 -3 0
-75 -47 64 0
6 -66 -30 0
