c Random 3-SAT
c alpha=5.5, N=75, L=412, instance=19
p cnf 75 412
60 -65 -20 0
-47 65 29 0
-64 -7 -19 0
15 11 -23 0
-50 63 -56 0
-39 -23 2 0
-38 -48 -3 0
-7 -74 4 0
-15 60 34 0
7 32 17 0
-4 25 72 0
-72 31 48 0
41 -16 -1 0
-20 5 38 0
4 55 30 0
-1 -18 49 0
-61 39 27 0
16 30 17 0
31 -21 52 0
-38 -45 50 0
67 -71 -46 0
-42 2 45 0
51 15 -9 0
3 -13 44 0
29 27 -53 0
45 63 27 0
-51 -14 -12 0
27 49 -35 0
61 -14 51 0
39 -35 -36 0
-43 -37 6 0
28 57 35 0
-19 -20 37 0
-37 72 32 0
-67 53 -2 0
-20 11 10 0
62 -48 68 0
-47 -62 -34 0
-14 69 -71 0
-68 16 8 0
49 -39 27 0
28 5 7 0
27 -26 -1 0
-71 19 43 0
-72 46 -1 0
62 40 -44 0
51 -23 12 0
50 59 32 0
48 -1 59 0
38 -75 19 0
4 67 -46 0
-19 26 -60 0
46 75 -23 0
26 -20 17 0
-19 58 -75 0
56 69 13 0
-66 55 -36 0
45 -66 72 0
48 69 1 0
72 -8 3 0
-29 -9 -23 0
-3 -38 -12 0
-50 -71 52 0
-42 56 22 0
-8 38 -21 0
1 44 -52 0
31 -58 -32 0
-7 28 25 0
-14 66 -27 0
68 -5 -18 0
29 -34 75 0
-1 -70 -59 0
67 17 -66 0
-51 24 -71 0
5 2 28 0
35 -56 -61 0
-69 14 -24 0
58 21 -72 0
67 17 -18 0
1 50 61 0
14 67 49 0
58 27 -72 0
-23 -70 33 0
-10 -9 -42 0
56 58 -37 0
-39 -75 -28 0
-21 17 -26 0
-19 23 -32 0
66 42 2 0
-56 53 58 0
-26 -30 55 0
63 60 25 0
-50 60 -75 0
-63 -26 67 0
7 -4 69 0
17 -41 -20 0
48 16 57 0
-75 62 -42 0
53 71 75 0
57 31 62 0
13 -32 -12 0
-27 33 28 0
18 -75 65 0
-39 21 -2 0
21 -44 2 0
17 -34 -50 0
31 36 -7 0
4 3 -54 0
29 -8 -67 0
70 -51 68 0
29 51 15 0
-2 -34 -57 0
-9 -21 58 0
-4 21 -2 0
22 -30 37 0
50 -4 46 0
-30 -74 -38 0
58 44 -72 0
74 68 -34 0
53 -5 -2 0
-29 40 -47 0
36 47 12 0
-74 -6 50 0
7 -41 -10 0
-48 2 -24 0
-74 27 67 0
-40 -49 34 0
-11 12 -44 0
-27 22 -23 0
-60 71 73 0
57 24 66 0
-32 22 -25 0
-48 -61 -47 0
-54 -53 -31 0
58 -36 -72 0
23 55 65 0
68 16 46 0
6 29 16 0
66 56 -70 0
-65 -59 61 0
35 18 -23 0
52 -5 -12 0
32 -73 59 0
-45 40 72 0
5 -74 9 0
55 54 -21 0
-45 -21 44 0
-39 -21 60 0
-11 -9 -2 0
-7 -22 -73 0
52 39 38 0
4 -16 41 0
73 63 30 0
22 -32 -55 0
39 -23 28 0
-6 16 -2 0
31 -29 44 0
46 -26 -18 0
30 -75 -38 0
20 34 65 0
-72 -54 -42 0
-64 -16 67 0
46 19 -56 0
-64 -68 75 0
75 8 -24 0
-58 64 73 0
62 -16 61 0
-14 -44 29 0
-24 -31 26 0
39 -16 15 0
-2 -33 59 0
-74 38 -52 0
-43 -22 -59 0
-59 -70 62 0
39 -38 34 0
-38 61 53 0
-3 74 -41 0
-25 -59 -63 0
-66 52 40 0
-66 33 -62 0
73 -72 -10 0
6 -8 71 0
-57 23 60 0
-12 20 25 0
37 52 15 0
-20 64 -39 0
-1 62 32 0
-49 26 -20 0
44 39 -31 0
-21 -52 -56 0
-51 -20 18 0
-28 -37 -30 0
39 -52 2 0
43 -67 69 0
-46 -32 70 0
41 -74 -11 0
14 -13 -60 0
-50 -70 45 0
57 17 28 0
7 -75 -60 0
-31 34 -3 0
-45 -6 68 0
19 -20 27 0
46 -35 -4 0
71 -18 12 0
-7 -9 -40 0
60 -57 -59 0
-15 13 70 0
29 16 12 0
50 -5 17 0
34 74 -33 0
52 -12 63 0
-38 49 18 0
21 37 11 0
38 -60 -71 0
-20 -31 -53 0
28 8 -70 0
-46 20 4 0
2 -15 62 0
42 34 10 0
-59 -33 -39 0
54 18 47 0
-35 -67 44 0
50 39 46 0
22 -6 68 0
2 -29 -42 0
-54 8 6 0
75 14 27 0
-30 21 57 0
58 60 -43 0
-60 -67 -64 0
1 -43 58 0
34 -64 69 0
21 52 -1 0
58 19 -32 0
51 20 -27 0
14 8 -20 0
