c Random 3-SAT
c alpha=5.0, N=75, L=375, instance=15
p cnf 75 375
3 36 74 0
17 -72 -39 0
67 8 -46 0
35 -3 -14 0
47 -59 -1 0
-13 71 65 0
6 -70 -40 0
-59 5 -37 0
15 58 60 0
-48 -16 27 0
2 -6 -24 0
-26 52 -5 0
9 32 -37 0
-50 -37 48 0
-29 72 -65 0
34 1 -5 0
55 15 -33 0
-69 -45 64 0
-49 -75 -24 0
26 -47 31 0
9 14 -57 0
-23 -54 3 0
-67 -37 -5 0
75 -19 -67 0
-32 -70 43 0
-70 58 52 0
24 68 67 0
14 26 -27 0
-71 39 38 0
25 3 -49 0
-9 33 34 0
20 36 40 0
57 36 20 0
-8 58 -71 0
54 38 -8 0
-66 -37 74 0
-16 1 -40 0
-73 34 -48 0
56 -44 -67 0
-48 -69 60 0
66 -9 -7 0
34 45 21 0
-11 53 66 0
52 25 -2 0
-16 38 -72 0
62 60 -50 0
27 -59 37 0
-60 69 52 0
-13 2 -6 0
14 -13 30 0
-52 -59 -1 0
-63 67 70 0
-28 68 12 0
41 -14 -61 0
-52 38 -63 0
16 -42 1 0
-33 32 -44 0
48 59 5 0
-20 61 52 0
33 1 22 0
-7 67 -32 0
-30 56 48 0
-23 53 -42 0
-57 67 46 0
24 44 -14 0
-5 -68 -60 0
32 18 30 0
-51 -25 -21 0
62 45 -11 0
-46 3 -16 0
22 -72 51 0
12 8 32 0
-5 -10 -53 0
-20 50 -52 0
24 -13 -18 0
-75 -46 48 0
64 -34 -4 0
-40 -47 16 0
41 -54 23 0
68 16 -39 0
-29 22 66 0
-15 -26 -13 0
-69 -57 -37 0
-23 -65 16 0
21 49 66 0
18 -11 -57 0
-5 16 -4 0
17 -1 2 0
50 -16 -48 0
55 -52 23 0
-27 44 56 0
-73 -60 -31 0
58 31 37 0
51 -7 34 0
-11 36 25 0
66 -13 28 0
47 -20 23 0
56 65 13 0
-69 70 -74 0
52 -17 10 0
1 -7 -22 0
-44 -33 -26 0
-46 -27 -12 0
31 23 -26 0
-4 -32 -23 0
54 71 -41 0
-48 -63 11 0
-28 46 16 0
73 38 -47 0
-17 -9 -4 0
-51 28 -40 0
14 -20 -12 0
-17 61 -13 0
39 -66 62 0
64 62 50 0
41 53 58 0
2 39 54 0
70 69 40 0
-4 8 53 0
71 17 -27 0
-75 6 -52 0
19 -65 64 0
56 57 -23 0
25 66 -29 0
70 16 -22 0
-34 -13 -40 0
34 28 68 0
37 21 -7 0
50 -4 -66 0
20 -57 9 0
-35 41 4 0
-65 56 -27 0
-58 40 70 0
-24 60 62 0
-68 -39 16 0
15 71 -53 0
68 63 -3 0
-42 56 -50 0
17 64 -62 0
55 28 63 0
9 -63 -6 0
-39 -24 -56 0
-21 43 -22 0
-9 -34 -33 0
69 74 38 0
-14 71 44 0
-57 -15 74 0
-13 -6 72 0
34 11 -5 0
-13 -31 45 0
38 52 72 0
-66 -47 73 0
-67 28 29 0
37 39 70 0
19 55 13 0
47 54 24 0
48 -58 52 0
61 31 43 0
-33 -28 12 0
-21 -11 2 0
75 53 42 0
65 -72 3 0
39 -12 44 0
58 -3 -43 0
59 -62 50 0
-11 9 35 0
-24 18 16 0
-32 -74 18 0
-9 -58 53 0
-57 61 5 0
-31 49 -50 0
11 -23 -14 0
61 58 47 0
12 4 -44 0
-8 -75 69 0
-5 22 16 0
-32 17 23 0
4 36 39 0
-71 11 -69 0
-62 -32 -54 0
54 70 2 0
39 -59 34 0
-8 -72 37 0
-58 12 23 0
-41 31 56 0
-31 -64 -25 0
63 72 -44 0
35 51 15 0
27 -18 65 0
4 -23 32 0
-45 33 66 0
-67 70 14 0
-67 -70 53 0
73 64 -32 0
42 -59 16 0
-61 74 58 0
72 63 48 0
27 -52 -26 0
32 -35 74 0
-32 -33 6 0
-5 -35 -15 0
-26 -31 18 0
71 -42 2 0
72 -68 5 0
-2 -59 -44 0
57 21 -8 0
15 -2 -3 0
53 -25 -56 0
35 2 59 0
-30 49 46 0
-57 -3 -51 0
22 -54 -47 0
21 3 -10 0
15 -16 3 0
-19 35 22 0
30 -61 18 0
-67 -9 1 0
-40 -32 29 0
-33 -52 20 0
-67 -36 34 0
69 24 -70 0
-57 59 66 0
72 -17 -67 0
3 6 -69 0
66 -69 15 0
-67 68 -45 0
30 56 27 0
58 33 16 0
58 -69 53 0
13 -62 -48 0
13 48 23 0
-65 -44 46 0
-19 -69 13 0
63 -6 22 0
-1 -2 -37 0
68 -4 74 0
-56 58 46 0
56 -73 50 0
30 -3 73 0
-15 -42 57 0
8 -1 -25 0
-53 65 -36 0
-28 -41 56 0
-64 38 -66 0
-6 -60 44 0
-54 18 17 0
